Date,Open,High,Low,Close,Volume
2022-01-03,29.76275846512053,30.65718839576648,29.732810345904568,30.068222045898438,391547000
2022-01-04,30.223950007701305,30.414615328202974,28.299328692062627,29.238679885864258,527154000
2022-01-05,28.898276208088276,29.36445891031009,27.4847588010758,27.555633544921875,498064000
2022-01-06,27.591564707459497,28.38816667508124,27.017573445481,28.12862205505371,454186000
2022-01-07,28.091691414138594,28.372199176316535,27.009589286388195,27.199256896972656,409939000
2022-01-10,26.534422691681613,27.42086717687943,25.599064280215813,27.351987838745117,594681000
2022-01-11,27.275128890168936,28.015829453264445,26.79197762523199,27.76826286315918,404089000
2022-01-12,28.017819463880873,28.544894162080126,27.559624105197184,27.949939727783203,383413000
2022-01-13,28.329274682646453,28.43009754522804,26.451570009485632,26.5284366607666,540171000
2022-01-14,26.253915387974256,27.149344895054742,26.164072937043017,26.894790649414062,395832000
2022-01-18,26.213989357999964,26.591327312716324,25.724848128999263,25.857614517211914,424270000
2022-01-19,26.033304819361373,26.496490594712675,25.0081039034072,25.0230770111084,488315000
2022-01-20,25.259666335157394,25.53418413360021,24.035812643236415,24.10768699645996,435181000
2022-01-21,23.465812345644732,24.779506510314803,23.22224038640984,23.333045959472656,718958000
2022-01-24,22.29087668971023,23.339036277599828,20.85140370666011,23.331050872802734,913982000
2022-01-25,22.506494634650444,22.902800279174155,21.961451803005843,22.284883499145508,664616000
2022-01-26,23.199277994324547,24.01484586051624,22.260924555461028,22.732097625732422,755959000
2022-01-27,23.526707029785165,23.952958923898915,21.637022223060633,21.90555191040039,573353000
2022-01-28,21.973428117025183,22.817946364989552,21.258683139923846,22.799978256225586,543774000
2022-01-31,23.141380151708606,24.466056576635847,23.01160877298067,24.443096160888672,564680000
2022-02-01,25.060014577270604,25.100943105440315,23.848140964476304,24.594831466674805,518925000
2022-02-02,25.748805842376743,25.771764354982583,24.509979124936994,25.197772979736328,543419000
2022-02-03,24.41514489111472,25.033059761828103,23.73833338493086,23.906038284301758,410178000
2022-02-04,23.92999606449557,24.59183445369835,23.590591664698938,24.27638816833496,354829000
2022-02-07,24.32929429852448,25.13787445601279,24.159592102112708,24.68467140197754,376868000
2022-02-08,24.31631676739425,25.185790867488787,23.937981150661084,25.06400489807129,410359000
2022-02-09,25.577104409106095,26.678172352297,25.308576654463888,26.658206939697266,524282000
2022-02-10,25.94945510404862,26.877824055467528,25.555146724979558,25.77875328063965,513200000
2022-02-11,25.870590198315274,26.106176738658828,23.73134552582586,23.90703582763672,605472000
2022-02-14,23.892066735885376,24.831418052822404,23.713379497706164,24.224483489990234,440424000
2022-02-15,24.905283461876483,26.498487601294322,24.74057356698543,26.448575973510742,699869000
2022-02-16,26.212990752516394,26.5354247584652,25.50722879997539,26.464548110961914,732676000
2022-02-17,25.58508935405849,25.739818442923863,24.122658131455818,24.46405792236328,810595000
2022-02-18,24.624771818466822,24.942215357037984,23.059520645755065,23.600570678710938,761255000
2022-02-22,22.994640544449666,24.021836977646117,22.959702019783585,23.349018096923828,633422000
2022-02-23,23.760296175065644,24.112678317780876,22.261926649888636,22.347774505615234,566511000
2022-02-24,20.978180749235488,23.758301229009714,20.85339975138563,23.706392288208008,735801000
2022-02-25,23.679436747579647,24.174566042065802,23.340032343064628,24.11467170715332,528866000
2022-02-28,23.94996266290202,24.621783791712947,23.665462181929623,24.342273712158203,477319000
2022-03-01,24.248436333224337,24.3342860810021,23.091466801028947,23.435861587524414,412056000
2022-03-02,23.71841598057506,24.370382742730364,23.377955875213303,24.18168067932129,389642000
2022-03-03,24.223612651520526,24.287512474639268,23.431868039395695,23.676481246948242,365095000
2022-03-04,23.347008573844867,23.642539845834975,22.44643506171257,22.899717330932617,431415000
2022-03-07,22.780898565156743,22.99655831994982,21.296251771928134,21.31821632385254,450821000
2022-03-08,21.275285813794373,22.33760157518028,20.617328059710964,21.479961395263672,557467000
