Date,Open,High,Low,Close,Volume
2022-01-03,336.71303998747584,339.47999793579055,335.60826151998475,336.9519348144531,14537900
2022-01-04,338.3553561401792,341.48061106214226,330.31324123539184,334.9513854980469,15998000
2022-01-05,331.45784530545694,334.1850130566316,322.3209145126648,322.6493835449219,20564500
2022-01-06,321.30568782425235,337.5789975257316,321.2061508403366,330.90045166015625,27962800
2022-01-07,331.17910686811086,335.4191329270026,327.33722870866865,330.23358154296875,14722000
2022-01-10,323.7839737712289,326.79975887665285,313.9503158269784,326.5310363769531,24942400
2022-01-11,325.24712091265417,333.0603037691717,323.75415719641865,332.801513671875,16226800
2022-01-12,333.607692747427,334.7921129918219,328.4818570203185,331.69671630859375,14104900
2022-01-13,333.4086752720112,334.05562015485253,324.2319235489765,324.94854736328125,14797100
2022-01-14,320.2805479506256,331.16923275584577,319.7032516194067,330.3431091308594,16868500
2022-01-18,321.7734652568294,322.68913255601507,316.1499753044664,316.6575622558594,22645600
2022-01-19,318.0808269854166,325.56556987279885,317.8319997431375,318.0907897949219,20814700
2022-01-20,322.3806077915642,326.2822327844562,314.49777681784406,315.0750427246094,16925000
2022-01-21,313.333277225582,316.81685931889024,301.61849923516417,301.7478942871094,28710700
2022-01-24,296.4428660138379,308.07803210989107,287.654299808725,307.2618713378906,38878100
2022-01-25,298.54299130702105,304.7935315459782,296.1840831100483,298.7420349121094,25108500
2022-01-26,305.56985631468643,306.067510864367,289.48565762407924,293.2479248046875,28348800
2022-01-27,296.35327010582546,300.294685445216,292.87965123565107,293.25787353515625,21629900
2022-01-28,294.2332793124524,300.4838194160683,291.6554323180273,300.2947082519531,21871600
2022-01-31,299.26952229950456,312.3180399330912,297.91591655116565,311.79052734375,21579500
2022-02-01,313.08445635849614,318.16053930209034,310.6558995050813,317.5036315917969,18023800
2022-02-02,326.2822298179943,326.4613781624903,315.3835832448128,321.4848327636719,58458300
2022-02-03,243.50236286244046,246.83665438976746,234.6441180338213,236.64468383789062,188119900
2022-02-04,233.86779368668977,241.4719550338503,229.03059057925435,235.97784423828125,89342200
2022-02-07,236.58496145505566,237.18215296828885,222.95917794011118,223.85496520996094,88613800
2022-02-08,219.81402623993864,224.71094531044156,215.13606120460983,219.14715576171875,94729700
2022-02-09,223.1482838346324,232.27526591322385,221.16762856392347,230.9116973876953,86563300
2022-02-10,227.19921136944953,233.897637326421,225.6365688004285,227.00015258789062,49310400
