Date,Open,High,Low,Close,Volume,RSI,Signal,Equity
2022-01-02,47680.92578125,47881.40625,46856.9375,47345.21875,27951569547,,0,10000.0
2022-01-03,47343.54296875,47510.7265625,45835.96484375,46458.1171875,33071628362,,0,10000.0
2022-01-04,46458.8515625,47406.546875,45752.46484375,45897.57421875,42494677905,,0,10000.0
2022-01-05,45899.359375,46929.046875,42798.22265625,43569.00390625,36851084859,,0,10000.0
2022-01-06,43565.51171875,43748.71875,42645.5390625,43160.9296875,30208048289,,0,10000.0
2022-01-07,43153.5703125,43153.5703125,41077.4453125,41557.90234375,84196607520,,0,10000.0
2022-01-08,41561.46484375,42228.94140625,40672.27734375,41733.94140625,28066355845,,0,10000.0
2022-01-09,41734.7265625,42663.94921875,41338.16015625,41911.6015625,21294384372,,0,10000.0
2022-01-10,41910.23046875,42199.484375,39796.5703125,41821.26171875,32104232331,,0,10000.0
2022-01-11,41819.5078125,43001.15625,41407.75390625,42735.85546875,26327648900,,0,10000.0
2022-01-12,42742.1796875,44135.3671875,42528.98828125,43949.1015625,33499938689,,0,10000.0
2022-01-13,43946.7421875,44278.421875,42447.04296875,42591.5703125,47691135082,,0,10000.0
2022-01-14,42598.87109375,43346.6875,41982.6171875,43099.69921875,23577403399,,0,10000.0
2022-01-15,43101.8984375,43724.671875,42669.03515625,43177.3984375,18371348298,28.81740334147797,1,10000.0
2022-01-16,43172.0390625,43436.80859375,42691.0234375,43113.87890625,17902097845,29.590442078369378,1,9985.288708086026
2022-01-17,43118.12109375,43179.390625,41680.3203125,42250.55078125,21690904261,29.65846045650656,1,9785.33962448163
2022-01-18,42250.07421875,42534.40234375,41392.21484375,42375.6328125,22417209227,32.224697977368066,0,9814.308954681332
2022-01-19,42374.0390625,42478.3046875,41242.9140625,41744.328125,23091543258,38.88690367715667,0,9668.097114610924
2022-01-20,41744.02734375,43413.0234375,40672.82421875,40680.41796875,20382033940,36.010169439248834,0,9421.692700553875
2022-01-21,40699.60546875,41060.52734375,35791.42578125,36457.31640625,43011992031,27.795512270243293,1,8443.611177505882
2022-01-22,36471.58984375,36688.8125,34349.25,35030.25,39714385405,23.683173406180003,1,8113.098812728809
2022-01-23,35047.359375,36433.3125,34784.96875,36276.8046875,26017975951,29.59206425019184,1,8401.804184661862
2022-01-24,36275.734375,37247.51953125,33184.05859375,36654.328125,41856658597,31.667906144158763,0,8489.239614113792
2022-01-25,36654.8046875,37444.5703125,35779.4296875,36954.00390625,26428189594,28.550258471476553,1,8558.645319898449
2022-01-26,36950.515625,38825.41015625,36374.90625,36852.12109375,31324598034,21.305178036973572,1,8535.048990293859
2022-01-27,36841.87890625,37148.32421875,35629.28125,37138.234375,25041426629,25.859279569163604,1,8601.313585105923
2022-01-28,37128.4453125,37952.87890625,36211.109375,37784.33203125,22238830523,26.753990348543056,1,8750.951515975064
2022-01-29,37780.71484375,38576.26171875,37406.47265625,38138.1796875,17194183075,28.481444240645388,1,8832.903571692872
2022-01-30,38151.91796875,38266.33984375,37437.7109375,37917.6015625,14643548444,28.104465431724464,1,8781.817092890939
2022-01-31,37920.28125,38647.26171875,36733.57421875,38483.125,20734730465,33.7165432765767,0,8912.793820985986
2022-02-01,38481.765625,39115.1328125,38113.6640625,38743.2734375,20288500328,34.481511001811725,0,8973.044889117517
2022-02-02,38743.71484375,38834.6171875,36832.73046875,36952.984375,19155189416,31.374485536718225,0,8558.409193756788
2022-02-03,36944.8046875,37154.6015625,36375.5390625,37154.6015625,18591534769,35.30912221822555,0,8605.104269142546
2022-02-04,37149.265625,41527.78515625,37093.62890625,41500.875,29412210792,70.80128253666703,-1,9611.712725136324
2022-02-05,41501.48046875,41847.1640625,41038.09765625,41441.1640625,19652846215,79.80202608031831,-1,9611.712725136324
2022-02-06,41441.12109375,42500.78515625,41244.90625,42412.43359375,16142097334,79.27150029761228,-1,9611.712725136324
2022-02-07,42406.78125,44401.86328125,41748.15625,43840.28515625,28641855926,81.1596240393915,-1,9611.712725136324
2022-02-08,43854.65234375,45293.8671875,42807.8359375,44118.4453125,33079398868,81.1244038057329,-1,9611.712725136324
2022-02-09,44096.703125,44727.80078125,43232.96875,44338.796875,23245887300,82.19291335276185,-1,9611.712725136324
2022-02-10,44347.80078125,45661.171875,43402.80859375,43565.11328125,32142048537,76.52358842034432,-1,9611.712725136324
2022-02-11,43571.12890625,43810.83203125,42114.5390625,42407.9375,26954925781,68.30916176599341,0,9611.712725136324
2022-02-12,42412.30078125,42992.55078125,41852.57421875,42244.46875,18152390304,66.50955101107473,0,9611.712725136324
2022-02-13,42236.56640625,42693.0546875,41950.94140625,42197.515625,14741589015,67.45126296750058,0,9611.712725136324
2022-02-14,42157.3984375,42775.77734375,41681.95703125,42586.91796875,20827783012,66.97696621351491,0,9611.712725136324
2022-02-15,42586.46484375,44667.21875,42491.03515625,44575.203125,22721659051,71.10801326731722,-1,9611.712725136324
2022-02-16,44578.27734375,44578.27734375,43456.69140625,43961.859375,19792547657,77.73036202882531,-1,9611.712725136324
2022-02-17,43937.0703125,44132.97265625,40249.37109375,40538.01171875,26246662813,60.666638260162365,0,9611.712725136324
2022-02-18,40552.1328125,40929.15234375,39637.6171875,40030.9765625,23310007704,43.88588802108891,0,9611.712725136324
2022-02-19,40026.0234375,40418.87890625,39713.05859375,40122.15625,13736557863,44.52785032576911,0,9611.712725136324
2022-02-20,40118.1015625,40119.890625,38112.8125,38431.37890625,18340576452,34.41432166552276,0,9611.712725136324
2022-02-21,38423.2109375,39394.4375,36950.4765625,37075.28125,29280402798,23.365626631159103,1,9611.712725136324
2022-02-22,37068.76953125,38359.85546875,36488.93359375,38286.02734375,25493150450,28.608167441812483,1,9925.596888488582
2022-02-23,38285.28125,39122.39453125,37201.81640625,37296.5703125,21849073843,25.55029169148513,1,9669.081592647335
2022-02-24,37278.56640625,38968.83984375,34459.21875,38332.609375,46383802093,32.15844174179894,0,9937.673212320336
2022-02-25,38333.74609375,39630.32421875,38111.34375,39214.21875,26545599159,38.90163680739754,0,10166.2291601808
2022-02-26,39213.08203125,40005.34765625,38702.53515625,39105.1484375,17467554129,39.04927259131034,0,10137.95284034598
2022-02-27,39098.69921875,39778.94140625,37268.9765625,37709.78515625,23450127612,35.69169171862005,0,9776.206939724429
2022-02-28,37706.0,43760.45703125,37518.21484375,43193.234375,35690014104,51.45915389999837,0,11197.783172096184
2022-03-01,43194.50390625,44793.6015625,42952.5859375,44354.63671875,32479047645,49.44718586127298,0,11498.875040048635
2022-03-02,44357.6171875,45077.578125,43432.8515625,43924.1171875,29183112630,49.90453037084348,0,11387.263477912871
2022-03-03,43925.1953125,44021.578125,41914.75,42451.7890625,24967782593,55.37123034193085,0,11005.564553521337
2022-03-04,42458.140625,42479.61328125,38805.84765625,39137.60546875,28516271427,47.833960216991336,0,10146.367278477472
2022-03-05,39148.44921875,39566.3359375,38777.03515625,39400.5859375,16975917450,48.26495744157256,0,10214.544582404105
2022-03-06,39404.19921875,39640.17578125,38211.6484375,38419.984375,19745229902,49.97163259887989,0,9960.325053952927
2022-03-07,38429.3046875,39430.2265625,37260.203125,38062.0390625,28546143503,52.58507168940744,0,9867.52825244359
2022-03-08,38059.90234375,39304.44140625,37957.38671875,38737.26953125,25776583476,51.21627443804242,0,10042.58076910883
2022-03-09,38742.81640625,42465.671875,38706.09375,41982.92578125,32284121034,61.2618238134226,0,10884.012429982427
2022-03-10,41974.0703125,42004.7265625,38832.94140625,39437.4609375,31078064711,52.475491200007845,0,10224.10437250656
2022-03-11,39439.96875,40081.6796875,38347.43359375,38794.97265625,26364890465,49.050477640879244,0,10057.540220315763
2022-03-12,38794.46484375,39308.59765625,38772.53515625,38904.01171875,14616450657,49.54445829100773,0,10085.808438633545
2022-03-13,38884.7265625,39209.3515625,37728.14453125,37849.6640625,17300745310,50.32177319684713,0,9812.47034266709
2022-03-14,37846.31640625,39742.5,37680.734375,39666.75390625,24322159070,40.24177779315071,0,10283.548241068409
2022-03-15,39664.25,39794.62890625,38310.2109375,39338.78515625,23934000868,35.44935880351085,0,10198.522819775832
2022-03-16,39335.5703125,41465.453125,39022.34765625,41143.9296875,39616916192,42.53058174582519,0,10666.50391329015
2022-03-17,41140.84375,41287.53515625,40662.87109375,40951.37890625,22009601093,45.671233994424185,0,10616.585403383348
2022-03-18,40944.83984375,42195.74609375,40302.3984375,41801.15625,34421564942,58.95836032087077,0,10836.88894345304
2022-03-19,41794.6484375,42316.5546875,41602.66796875,42190.65234375,19664853187,59.30468711936484,0,10937.865239099825
2022-03-20,42191.40625,42241.1640625,41004.7578125,41247.82421875,20127946682,59.45447901481708,0,10693.438419365884
2022-03-21,41246.1328125,41454.41015625,40668.04296875,41077.99609375,24615543271,60.21187573885766,0,10649.410725033867
2022-03-22,41074.10546875,43124.70703125,40948.28125,42358.80859375,32004652376,61.77928412103804,0,10981.459502270416
2022-03-23,42364.37890625,42893.5078125,41877.5078125,42892.95703125,25242943069,53.59384082250713,0,11119.93670758711
2022-03-24,42886.65234375,44131.85546875,42726.1640625,43960.93359375,31042992291,70.22387551410682,-1,11396.808077670881
2022-03-25,43964.546875,44999.4921875,43706.28515625,44348.73046875,30574413034,75.40880714453705,-1,11396.808077670881
2022-03-26,44349.859375,44735.99609375,44166.2734375,44500.828125,16950455995,75.50531419678958,-1,11396.808077670881
2022-03-27,44505.35546875,46827.546875,44437.29296875,46820.4921875,28160889722,86.65398545288788,-1,11396.808077670881
2022-03-28,46821.8515625,48086.8359375,46690.203125,47128.00390625,36362175703,84.77594668542669,-1,11396.808077670881
2022-03-29,47100.4375,48022.2890625,47100.4375,47465.73046875,31397059069,87.8442456318549,-1,11396.808077670881
2022-03-30,47456.8984375,47655.1484375,46746.2109375,47062.6640625,29333883962,81.70088943490589,-1,11396.808077670881
2022-03-31,47062.1484375,47512.02734375,45390.5390625,45538.67578125,33327427106,71.5028491071821,-1,11396.808077670881
2022-04-01,45554.1640625,46616.2421875,44403.140625,46281.64453125,38162644287,71.21461364232428,-1,11396.808077670881
2022-04-02,46285.5,47028.28125,45782.51171875,45868.94921875,29336594194,67.37814825805862,0,11396.808077670881
2022-04-03,45859.12890625,47313.4765625,45634.10546875,46453.56640625,25414397610,75.45620486756057,-1,11396.808077670881
2022-04-04,46445.2734375,46791.08984375,45235.81640625,46622.67578125,32499785455,77.11552347949674,-1,11396.808077670881
2022-04-05,46624.5078125,47106.140625,45544.80859375,45555.9921875,29640604055,65.96986700476435,0,11396.808077670881
2022-04-06,45544.35546875,45544.35546875,43193.953125,43206.73828125,39393395788,51.3267530820153,0,11396.808077670881
2022-04-07,43207.5,43860.69921875,42899.90625,43503.84765625,26101973106,47.932540324774955,0,11396.808077670881
2022-04-08,43505.13671875,43903.01953125,42183.2890625,42287.6640625,27215995394,41.327431446449914,0,11396.808077670881
2022-04-09,42282.078125,42786.81640625,42183.25390625,42782.13671875,16050772496,42.9706164947551,0,11396.808077670881
2022-04-10,42781.08984375,43376.37890625,42021.20703125,42207.671875,17654475582,27.991957782083333,1,11396.80807767088
2022-04-11,42201.0390625,42424.58984375,39373.05859375,39521.90234375,33949912166,20.42293956027264,1,10671.603428166332
2022-04-12,39533.71484375,40617.5859375,39388.328125,40127.18359375,30991500854,22.045045339967928,1,10835.039929940045
2022-04-13,40123.5703125,41430.0546875,39712.74609375,41166.73046875,27691105228,28.57916118973327,1,11115.73572991699
2022-04-14,41160.21875,41451.48046875,39695.74609375,39935.515625,24342001973,29.20036460035631,1,10783.286233101471
2022-04-15,39939.40234375,40617.72265625,39866.83203125,40553.46484375,21756855753,28.537062439222595,1,10950.143307538023
2022-04-16,40552.31640625,40633.6796875,40078.42578125,40424.484375,16833150693,29.156970058229007,1,10915.316329815461
2022-04-17,40417.77734375,40570.7265625,39620.89453125,39716.953125,19087633042,24.450687098535724,1,10724.27054342181
2022-04-18,39721.203125,40986.3203125,38696.19140625,40826.21484375,33705182072,29.479670146705956,1,11023.790567978982
2022-04-19,40828.17578125,41672.9609375,40618.6328125,41502.75,25303206547,35.24328813723231,0,11206.466868069943
2022-04-20,41501.74609375,42126.30078125,40961.09765625,41374.37890625,27819532341,42.04198905825239,0,11171.804432233108
2022-04-21,41371.515625,42893.58203125,40063.828125,40527.36328125,35372786395,37.66232083989093,0,10943.095430099513
2022-04-22,40525.86328125,40777.7578125,39315.41796875,39740.3203125,28011716745,39.05162919386466,0,10730.580091885917
2022-04-23,39738.72265625,39935.859375,39352.203125,39486.73046875,16138021249,35.537018077184456,0,10662.106408044163
2022-04-24,39478.375,39845.92578125,39233.5390625,39469.29296875,17964398167,37.3638872415863,0,10657.397978698831
2022-04-25,39472.60546875,40491.75390625,38338.37890625,40458.30859375,35445730570,55.123260010788506,0,10924.44945922882
2022-04-26,40448.421875,40713.890625,37884.984375,38117.4609375,34569088416,40.75933488778593,0,10292.379736066743
2022-04-27,38120.30078125,39397.91796875,37997.3125,39241.12109375,30981015184,41.21404566394949,0,10595.787590051985
2022-04-28,39241.4296875,40269.46484375,38941.421875,39773.828125,33903704907,49.2120450203423,0,10739.62778608938
2022-04-29,39768.6171875,39887.26953125,38235.53515625,38609.82421875,30882994649,41.00666007310753,0,10425.326415464671
2022-04-30,38605.859375,38771.2109375,37697.94140625,37714.875,23895713731,38.29235787989836,0,10183.674506409803
