Date,Open,High,Low,Close,Volume,RSI,Signal,Equity
2022-01-04,17.709999084472656,17.860000610351562,15.760000228881836,16.440000534057617,4880600,,0,10000.0
2022-01-05,16.260000228881836,16.440000534057617,15.3100004196167,15.380000114440918,3054000,,0,10000.0
2022-01-06,14.989999771118164,15.510000228881836,14.279999732971191,14.84000015258789,4682000,,0,10000.0
2022-01-07,14.93000030517578,15.029999732971191,14.109999656677246,14.369999885559082,3140800,,0,10000.0
2022-01-10,13.75,13.897000312805176,12.904000282287598,13.710000038146973,4965600,,0,10000.0
2022-01-11,13.68000030517578,14.789999961853027,13.670000076293944,14.6899995803833,2954800,,0,10000.0
2022-01-12,14.880000114440918,15.024999618530272,13.90999984741211,14.09000015258789,2333900,,0,10000.0
2022-01-13,14.0,14.260000228881836,12.920000076293944,12.979999542236328,3362300,,0,10000.0
2022-01-14,12.989999771118164,13.489999771118164,12.619999885559082,12.93000030517578,2596900,,0,10000.0
2022-01-18,12.43000030517578,12.81999969482422,12.079999923706056,12.199999809265137,2938300,,0,10000.0
2022-01-19,12.369999885559082,12.510000228881836,11.779999732971191,11.789999961853027,3349000,,0,10000.0
2022-01-20,11.859999656677246,12.670000076293944,11.649999618530272,11.720000267028809,3009500,,0,10000.0
2022-01-21,11.5600004196167,11.800000190734863,10.779999732971191,10.880000114440918,3816900,,0,10000.0
2022-01-24,10.300000190734863,10.90999984741211,9.5,10.890000343322754,6162600,11.565419896969743,1,10000.0
2022-01-25,10.609999656677246,10.890000343322754,10.18000030517578,10.4399995803833,2847700,12.40601139843902,1,9586.77617194441
2022-01-26,11.140000343322754,11.609999656677246,10.4399995803833,10.710000038146973,4183400,17.524341241888138,1,9834.710468777765
2022-01-27,10.93000030517578,10.979999542236328,9.5,9.510000228881836,4061400,16.050957549710716,1,8732.78230400877
2022-01-28,9.670000076293944,10.149999618530272,9.15999984741211,10.09000015258789,3457400,23.115579695602975,1,9265.380931576015
2022-01-31,10.09000015258789,11.4399995803833,10.0,11.4399995803833,3802500,36.87860949206973,0,10505.049788540899
2022-02-01,11.420000076293944,12.210000038146973,11.119999885559082,12.199999809265137,2885100,35.23131861816556,0,11202.937947330383
2022-02-02,12.350000381469728,12.399999618530272,11.140000343322754,11.489999771118164,3767200,34.77751696289381,0,10550.963644517517
2022-02-03,10.989999771118164,11.710000038146973,10.899999618530272,11.390000343322754,2914000,39.44223602059683,0,10459.136808298246
2022-02-04,11.420000076293944,13.0,11.329999923706056,12.899999618530272,4387100,49.83314411896934,0,11845.72930380113
2022-02-07,13.09000015258789,13.600000381469728,12.56999969482422,13.1899995803833,2845200,55.78947286233047,0,12112.028617584756
2022-02-08,12.9399995803833,13.3100004196167,12.529999732971191,12.960000038146973,2744500,56.98924865950063,0,11900.826106119866
2022-02-09,13.119999885559082,14.270000457763672,12.800000190734863,14.270000457763672,2659000,63.267431227029576,0,13103.764929184212
2022-02-10,13.579999923706056,16.190000534057617,13.56999969482422,14.760000228881836,5497100,70.95032623182341,-1,13553.71879114034
2022-02-11,15.149999618530272,17.229999542236328,14.859999656677246,16.81999969482422,7508400,76.21573886623034,-1,13553.71879114034
2022-02-14,16.149999618530273,17.65999984741211,15.970000267028809,16.540000915527344,4931400,77.37882960497069,-1,13553.71879114034
2022-02-15,16.809999465942383,17.1200008392334,15.600000381469728,16.579999923706055,4535100,76.90193644924776,-1,13553.71879114034
2022-02-16,16.1200008392334,16.360000610351562,15.31999969482422,15.81999969482422,2547500,80.13372578217269,-1,13553.71879114034
2022-02-17,15.4399995803833,16.034000396728516,14.850000381469728,15.479999542236328,3007700,76.34409404071697,-1,13553.71879114034
2022-02-18,15.329999923706056,15.399999618530272,14.140000343322754,14.68000030517578,3160100,66.7355486501709,0,13553.71879114034
2022-02-22,14.079999923706056,15.449999809265137,14.01200008392334,14.529999732971191,2664300,62.84454786143432,0,13553.71879114034
2022-02-23,14.869999885559082,15.052000045776367,13.640000343322754,13.720000267028809,2404000,62.159223756548975,0,13553.71879114034
2022-02-24,12.90999984741211,15.600000381469728,12.90999984741211,15.600000381469728,3690500,69.22375149833613,0,13553.71879114034
2022-02-25,15.199999809265137,15.720000267028809,14.829999923706056,15.100000381469728,2505300,61.06640588046909,0,13553.71879114034
2022-02-28,15.279999732971191,16.565000534057617,15.210000038146973,15.979999542236328,2709400,63.24786820197725,0,13553.71879114034
2022-03-01,15.8100004196167,15.93000030517578,14.34000015258789,14.5,2457900,56.53650464964964,0,13553.71879114034
2022-03-02,14.720000267028809,15.039999961853027,14.34000015258789,14.65999984741211,2193600,51.834428788309154,0,13553.71879114034
2022-03-03,14.699999809265137,14.864999771118164,13.210000038146973,13.279999732971191,2759600,43.576384332880146,0,13553.71879114034
2022-03-04,13.5,13.699999809265137,12.18000030517578,12.390000343322754,3533400,28.59902787835385,1,13553.718791140338
2022-03-07,12.40999984741211,12.899999618530272,11.850000381469728,11.890000343322754,3152300,28.00377499956015,1,13006.75678889775
2022-03-08,11.899999618530272,12.232999801635742,11.520000457763672,11.770000457763672,2954000,27.417838029710225,1,12875.486033549196
2022-03-09,12.06999969482422,12.619999885559082,11.770000457763672,12.5,2301600,34.36911193499495,0,13674.050056064707
2022-03-10,12.300000190734863,12.869999885559082,11.833000183105469,12.75,1848400,37.03703535986318,0,13947.531057186
2022-03-11,12.989999771118164,13.0,12.253000259399414,12.329999923706056,1498100,38.42364083057442,0,13488.08289184245
2022-03-14,12.09000015258789,12.369999885559082,11.220000267028809,11.40999984741211,2160800,35.71428259525588,0,12481.672724256308
2022-03-15,11.630000114440918,12.579999923706056,11.289999961853027,12.489999771118164,1845100,44.504018088964116,0,13663.11056564052
2022-03-16,12.510000228881836,13.18000030517578,12.369999885559082,13.06999969482422,2280300,37.20929559803494,0,14297.586404782147
2022-03-17,12.899999618530272,14.0,12.869999885559082,13.829999923706056,2409500,43.74383869877829,0,15128.968898570214
2022-03-18,13.68000030517578,14.359999656677246,13.609999656677246,14.359999656677246,2877800,41.73469301364348,0,15708.748328838134
2022-03-21,14.5,15.4399995803833,13.979999542236328,14.640000343322754,3419500,50.81395553859149,0,16015.047801231985
2022-03-22,14.5600004196167,15.289999961853027,14.5600004196167,14.8100004196167,2224000,50.87108349701421,0,16201.014965454244
2022-03-23,14.670000076293944,14.699999809265137,13.899999618530272,14.199999809265137,2126600,55.86734731114938,0,15533.72065504006
2022-03-24,14.279999732971191,14.399999618530272,13.682000160217283,13.949999809265137,2040800,60.833328476659084,0,15260.239653918767
2022-03-25,13.949999809265137,14.0,12.949999809265137,13.18000030517578,2366000,58.634537588618606,0,14417.918712953737
2022-03-28,13.25,13.571999549865724,12.710000038146973,13.140000343322754,2445600,59.26928160968861,0,14374.161794504222
2022-03-29,13.260000228881836,13.350000381469728,12.0,12.390000343322754,10204400,49.25776218093581,0,13553.718791140338
2022-03-30,12.399999618530272,13.260000228881836,12.119999885559082,12.369999885559082,6765300,47.353760112698254,0,13531.839810291965
2022-03-31,12.420000076293944,13.220000267028809,12.199999809265137,12.760000228881836,4205300,53.00699449936776,0,13958.470547610186
2022-04-01,12.84000015258789,13.06999969482422,12.399999618530272,13.0,2982500,62.287479540962885,0,14221.012058307295
2022-04-04,13.0,13.760000228881836,12.845000267028809,13.579999923706056,3026600,59.12897763578276,0,14855.48789744892
2022-04-05,13.40999984741211,13.470000267028809,12.399999618530272,12.529999732971191,3675200,45.807454680859024,0,13706.867484090038
2022-04-06,12.470000267028809,12.529999732971191,11.729999542236328,12.300000190734863,3262800,37.05584157712859,0,13455.265463817117
2022-04-07,12.34000015258789,12.75,12.114999771118164,12.4399995803833,1941600,32.6086964033351,0,13608.414156766816
2022-04-08,12.350000381469728,12.510000228881836,12.0600004196167,12.31999969482422,1376400,28.358201519580504,1,13477.143401418263
2022-04-11,11.850000381469728,11.859999656677246,10.774999618530272,10.789999961853027,6097900,20.089279252046794,1,11803.439966665166
