Date,Open,High,Low,Close,Volume,RSI,Signal,Equity
2022-01-04,253.0500030517578,258.8099975585937,244.13999938964844,250.1499938964844,3652600,,0,10000.0
2022-01-05,247.72000122070312,248.69000244140625,232.8600006103516,234.22999572753903,5196300,,0,10000.0
2022-01-06,233.19000244140625,235.97999572753903,224.8800048828125,234.0,5236000,,0,10000.0
2022-01-07,233.6300048828125,238.47999572753903,227.58999633789065,232.3300018310547,3312000,,0,10000.0
2022-01-10,224.42999267578125,225.25999450683597,214.63999938964844,225.00999450683597,6800800,,0,10000.0
2022-01-11,225.5,238.0,222.17999267578125,237.22999572753903,5585600,,0,10000.0
2022-01-12,242.1100006103516,246.2700042724609,234.4199981689453,234.6999969482422,3937000,,0,10000.0
2022-01-13,241.9900054931641,242.8699951171875,227.19000244140625,228.22999572753903,3814100,,0,10000.0
2022-01-14,226.6199951171875,232.0,222.3000030517578,230.02999877929688,4325600,,0,10000.0
2022-01-18,226.82000732421875,227.19000244140625,219.6000061035156,222.0,3483000,,0,10000.0
2022-01-19,224.25,227.1699981689453,218.82000732421875,219.5,2976700,,0,10000.0
2022-01-20,222.3000030517578,232.0,220.83999633789065,221.6199951171875,3691200,,0,10000.0
2022-01-21,209.97999572753903,210.19000244140625,186.8600006103516,191.97000122070312,13628300,,0,10000.0
2022-01-24,173.17999267578125,191.8600006103516,162.50999450683594,191.47999572753903,12978700,17.572126638139267,1,10000.0
2022-01-25,185.1699981689453,193.1199951171875,177.14999389648438,185.6300048828125,6271300,16.673555191110026,1,9694.485535029433
2022-01-26,193.6000061035156,198.0500030517578,177.0,178.63999938964844,7566300,18.368044027000764,1,9329.434059724917
2022-01-27,182.02999877929688,182.75,168.5800018310547,170.1999969482422,5551900,16.798500293566505,1,8888.656817729585
2022-01-28,169.10000610351562,181.75,162.1999969482422,177.5800018310547,6475800,23.106397777814408,1,9274.07592403214
2022-01-31,177.8699951171875,192.0,175.02999877929688,190.1499938964844,4060500,33.71636640654212,0,9930.540951497245
2022-02-01,197.97000122070312,201.4499969482422,188.6199951171875,197.72999572753903,5159000,30.712889475398626,0,10326.404853742177
2022-02-02,195.80999755859372,197.0,181.72999572753903,187.3699951171875,3861700,28.531251172302234,1,9785.356136303672
2022-02-03,182.25999450683597,189.3000030517578,179.0,181.30999755859372,3417000,28.637770188058823,1,9468.874117617152
2022-02-04,181.0200042724609,197.0,177.4499969482422,194.44000244140625,4397900,35.3115979649573,0,10154.58568936251
2022-02-07,198.6999969482422,211.1100006103516,198.1999969482422,205.7400054931641,6668300,43.4656828700652,0,10744.725824305737
2022-02-08,200.3699951171875,209.25,196.75,208.72999572753903,4639100,45.68889389466364,0,10900.877396328407
2022-02-09,210.17999267578125,215.25,207.6100006103516,214.5,3811700,47.230866812228115,0,11202.214580431504
2022-02-10,210.57000732421875,217.4900054931641,202.8600006103516,204.7700042724609,4587400,55.89101763791864,0,10694.067727254
2022-02-11,205.8000030517578,205.97999572753903,191.0200042724609,194.52999877929688,5054200,51.28811684579859,0,10159.285728003553
2022-02-14,193.47999572753903,203.55999755859372,193.4600067138672,195.25,4528100,54.24686309717555,0,10196.8876309056
2022-02-15,202.30999755859372,209.30999755859372,201.17999267578125,208.9499969482422,3714300,62.632323601811876,0,10912.366910931081
2022-02-16,205.3800048828125,214.0200042724609,203.8300018310547,207.9600067138672,3593600,66.77924522416943,0,10860.664892105904
2022-02-17,202.1000061035156,206.30999755859372,188.92999267578125,191.9199981689453,4740600,55.91681680335527,0,10022.979029205346
2022-02-18,191.0800018310547,192.72000122070312,180.5399932861328,189.16000366210935,4502200,49.555539966876474,0,9878.838932672066
2022-02-22,180.8699951171875,185.75,173.16000366210938,176.75999450683594,4472800,40.975987270816134,0,9231.25122471548
2022-02-23,180.69000244140625,183.33999633789065,171.77000427246094,172.74000549316406,3892500,43.34092360339702,0,9021.308196547043
2022-02-24,159.0800018310547,183.0,155.9199981689453,179.55999755859375,8134000,49.20893217983993,0,9377.480758569343
2022-02-25,180.2400054931641,182.08999633789065,170.39999389648438,176.8300018310547,6836800,41.213449359643846,0,9234.907341583079
2022-02-28,172.5,192.22999572753903,172.08999633789062,190.7700042724609,8036300,42.72240895760114,0,9962.920854871523
2022-03-01,196.27999877929688,205.8800048828125,189.6300048828125,196.1699981689453,7779200,44.03382099810419,0,10244.934329750025
2022-03-02,192.25999450683597,196.1499938964844,189.50999450683597,194.5,3414100,40.11466720566187,0,10157.719048456538
2022-03-03,194.7100067138672,194.9199981689453,177.14999389648438,178.02999877929688,3734400,37.60889212825928,0,9297.576914124207
2022-03-04,177.61000061035156,178.66000366210938,162.16000366210938,165.75,5848700,36.91103959930194,0,8656.256721242526
2022-03-07,168.25,172.97999572753906,160.22999572753906,161.13999938964844,4424000,35.01712676513992,0,8415.500469246823
2022-03-08,160.10000610351562,168.35000610351562,156.52999877929688,161.99000549316406,3840800,26.747870599157665,1,8459.8918481105
2022-03-09,174.25999450683594,181.4499969482422,173.50999450683594,178.97000122070312,4945200,37.60792982286783,0,9346.668331628925
2022-03-10,173.13999938964844,174.49000549316406,168.10000610351562,172.97000122070312,2670600,41.13906249397989,0,9033.319672036436
2022-03-11,175.35000610351562,175.75,160.0,160.07000732421875,3660500,37.57580844748211,0,8359.620372667323
2022-03-14,159.99000549316406,161.6999969482422,150.4199981689453,153.19000244140625,4450000,39.43523179344231,0,8000.3136546641435
2022-03-15,152.89999389648438,156.4199981689453,150.1199951171875,155.97999572753906,4245400,42.403909858048415,0,8146.020430744437
2022-03-16,160.47000122070312,173.07000732421875,160.0,172.52999877929688,5974300,47.07205352181276,0,9010.340642831092
2022-03-17,170.72999572753906,177.5,168.0,177.22000122070312,2975900,50.1598227224027,0,9255.274972581117
2022-03-18,175.02999877929688,186.69000244140625,175.0,185.94000244140625,4835700,47.932185072045826,0,9710.67508827315
2022-03-21,181.8000030517578,183.58999633789065,171.6999969482422,176.80999755859375,4214000,41.96813809988582,0,9233.862622922787
2022-03-22,180.5,188.80999755859372,178.5,186.0800018310547,4086100,46.71401908872928,0,9717.9865251215
2022-03-23,184.72000122070312,189.5500030517578,181.8000030517578,183.1100006103516,2311900,52.216018745065234,0,9562.87887487227
2022-03-24,185.25999450683597,192.0,179.5,190.19000244140625,3536500,61.16797634901931,0,9932.63038881783
2022-03-25,192.0,195.6999969482422,182.8000030517578,186.7100067138672,3598300,61.806263416080334,0,9750.888389382504
2022-03-28,193.30999755859372,203.2700042724609,193.00999450683597,201.41000366210935,6624000,66.1372189151518,0,10518.59244600673
2022-03-29,198.9499969482422,206.7899932861328,194.0500030517578,204.52999877929688,4811500,61.8027326591921,0,10681.533493991035
2022-03-30,201.2899932861328,206.3300018310547,194.75999450683597,196.6999969482422,3775900,60.77558604849748,0,10272.613397596415
2022-03-31,197.25,198.0800018310547,189.55999755859372,189.8600006103516,2999200,64.31522941489698,0,9915.396116913822
2022-04-01,189.8600006103516,191.8699951171875,184.38999938964844,186.9600067138672,2975900,66.87319224047744,0,9763.944583532191
2022-04-04,187.33999633789065,193.07000732421875,186.16000366210935,191.6499938964844,2488800,67.49043987427248,0,10008.878116395368
2022-04-05,189.75999450683597,191.3300018310547,176.25999450683594,177.1699981689453,5012800,52.32232251343926,0,9252.66357437381
2022-04-06,172.8300018310547,174.3300018310547,165.00999450683594,166.83999633789062,4675300,45.08242986362798,0,8713.181536482318
2022-04-07,166.7100067138672,169.4199981689453,160.67999267578125,166.19000244140625,3093600,39.868674496602274,0,8679.235750447871
2022-04-08,165.2100067138672,166.0,160.1300048828125,160.94000244140625,2951000,41.521529590224986,0,8405.055673304443
2022-04-11,156.57000732421875,157.55999755859375,151.72999572753906,153.8699951171875,4305800,32.37771217596351,0,8035.826120245604
2022-04-12,158.07000732421875,162.44000244140625,149.41000366210938,149.85000610351562,4654400,32.00994693920333,0,7825.883092077168
2022-04-13,149.02999877929688,156.16000366210938,147.8000030517578,154.7899932861328,3740500,30.39865344057189,0,8083.872819090031
2022-04-14,153.5399932861328,154.0,146.82000732421875,147.2899932861328,4082200,29.103034417066056,1,7692.1869945994185
2022-04-18,145.4499969482422,149.5,140.52999877929688,145.16000366210938,4668700,15.596304589175276,1,7580.948762327143
2022-04-19,146.02000427246094,152.10000610351562,144.4499969482422,151.27000427246094,2916000,18.574445707107785,1,7900.042179220969
2022-04-20,154.92999267578125,154.9600067138672,144.85000610351562,147.1300048828125,3486000,19.420094060476828,1,7683.831635977625
2022-04-21,151.97000122070312,153.44000244140625,135.30999755859375,137.32000732421875,6252900,18.733617721128653,1,7171.5067050458
2022-04-22,137.2899932861328,141.1999969482422,131.25,131.52000427246094,5162200,18.10858674254169,1,6868.60284139569
2022-04-25,130.00999450683594,137.35000610351562,129.2899932861328,135.13999938964844,4066500,17.087932078539524,1,7057.656277679367
