Date,Open,High,Low,Close,Volume,RSI,Signal,Equity
2022-01-04,144.70416653668696,145.78798930459803,143.03266881925126,143.71241760253906,28400000,,0,10000.0
2022-01-05,143.7328164404052,143.81193646128006,137.03285410456272,137.1194305419922,54618000,,0,10000.0
2022-01-06,136.34662727318383,139.27412860315894,135.90871848698256,137.09205627441406,37348000,,0,10000.0
2022-01-07,137.48816060615565,137.78972784408742,135.1204826896513,136.3650360107422,29760000,,0,10000.0
2022-01-10,134.43527149606194,138.1589694503338,132.53087842354833,138.00967407226562,44408000,,0,10000.0
2022-01-11,137.35034411747029,139.54883297337483,136.0420998146872,139.07110595703125,28730000,,0,10000.0
2022-01-12,140.4783702161075,141.9294404967946,140.02504742905134,140.75753784179688,26108000,,0,10000.0
2022-01-13,140.86651857043935,142.1702980929826,137.75041975538085,137.92758178710938,31436000,,0,10000.0
2022-01-14,136.42675564025197,140.07233622287117,136.34664851003265,138.81683349609375,29662000,,0,10000.0
2022-01-18,135.52705085012096,136.47899680734477,134.79405929684148,135.35089111328125,34872000,,0,10000.0
2022-01-19,135.87388991456638,137.30306172956688,134.37306968151069,134.4735870361328,28648000,,0,10000.0
2022-01-20,135.60169102059876,136.97115074107518,132.3318170208066,132.67318725585938,29908000,,0,10000.0
2022-01-21,131.96259868346377,134.22377601264574,129.46752373899022,129.73126220703125,55652000,,0,10000.0
2022-01-24,125.37856914011596,130.5787136535352,123.90760490884028,130.18161010742188,76622000,22.40485099774196,1,10000.0
2022-01-25,128.12744363968903,128.7833046294374,125.89859753096928,126.33102416992188,46960000,19.871669069124664,1,9704.21429460562
2022-01-26,130.49511541961544,132.3671620019992,126.53703372214112,128.6180877685547,49130000,32.678369787443614,0,9879.89683507701
2022-01-27,130.6792312241268,132.02131030726912,128.31900956615908,128.39117431640625,31950000,32.41479569903085,0,9862.466304607984
2022-01-28,129.04205751284695,132.72197391207828,127.87364760924652,132.71649169921875,34362000,43.562341186143975,0,10194.718869255432
2022-01-31,133.5236351765011,134.82840181492318,131.58042613665086,134.65969848632812,39986000,44.15077791051711,0,10343.987785618188
2022-02-01,136.93979546512767,137.13735254168026,133.72914748544642,136.9890594482422,68644000,46.51878339964149,0,10522.919430417476
2022-02-02,150.5303275907362,150.82541035596324,144.83008666091592,147.29579162597656,123200000,58.48588105891761,0,11314.638949728198
2022-02-03,145.0122286925093,148.96283923393528,141.98668471446516,142.40916442871094,71518000,55.52177746694415,0,10939.268942149298
2022-02-04,142.76195915753863,144.18564871656986,139.84639407354533,142.61117553710938,57998000,54.75556096135516,0,10954.78658002701
2022-02-07,143.56363789927013,143.56363789927013,138.23908788884378,138.53866577148438,54974000,53.93549461462994,0,10641.9536259512
2022-02-08,138.36499262195844,139.33385604729077,136.36207147851567,138.7357177734375,54284000,55.35173914326344,0,10657.09032627243
2022-02-09,140.2927701568597,141.8463472422032,139.51996039462583,140.91827392578125,40144000,60.25451931383252,0,10824.745047284314
2022-02-10,139.03877453098843,140.81129088948327,137.30057895120314,137.96041870117188,39330000,60.23065284231805,0,10597.53513474992
2022-02-11,137.94053165428735,138.4943718586001,132.7652616913773,133.64356994628906,39958000,53.926492083605766,0,10265.933094237387
2022-02-14,132.62243215848918,135.65145321102975,132.62243215848918,134.88113403320312,34302000,60.308386965742464,0,10360.997526601748
2022-02-15,136.91592448402298,137.45137423583503,135.17525340849045,135.95851135253906,26680000,59.11583616500531,0,10443.757089833984
2022-02-16,135.99631295565902,137.42896248282813,134.28200525127366,137.08262634277344,25022000,60.558351452599815,0,10530.106843021611
2022-02-17,135.59471046784896,136.4610670268482,131.84812723815682,131.90834045410156,38950000,49.03810074888042,0,10132.640112935678
2022-02-18,132.83193274174764,133.43207557532537,129.5770018418038,129.7825164794922,45620000,44.22007724381567,0,9969.343317569941
2022-02-22,129.22018986412897,131.55154234178266,127.61337018854968,129.19581604003906,44990000,40.36635677326577,0,9924.275474349306
