Date,Open,High,Low,Close,Volume,SMA_Short,SMA_Long,Signal,Equity
2022-01-04,170.43800354003906,171.39999389648438,166.34950256347656,167.52200317382812,70726000,168.96324920654297,,0,10000.0
2022-01-05,166.88299560546875,167.12649536132812,164.35699462890625,164.35699462890625,64302000,165.9394989013672,167.4278310139974,-1,10000.0
2022-01-06,163.45050048828125,164.8000030517578,161.93699645996094,163.25399780273438,51958000,163.8054962158203,165.0443318684896,-1,10000.0
2022-01-07,163.83900451660156,165.24349975585938,162.031005859375,162.5540008544922,46606000,162.90399932861328,163.3883310953776,-1,10000.0
2022-01-10,160.5854949951172,161.6614990234375,156.30450439453125,161.48599243164062,87798000,162.0199966430664,162.43133036295572,-1,10000.0
2022-01-11,161.5,166.35000610351562,160.70150756835938,165.36199951171875,62806000,163.4239959716797,163.13399759928384,1,10000.0
2022-01-12,166.5749969482422,166.8780059814453,164.41700744628906,165.20700073242188,50030000,165.2845001220703,164.0183308919271,1,9990.626699014614
2022-01-13,165.25050354003906,166.22149658203125,161.09100341796875,161.21400451660156,52188000,163.21050262451172,163.92766825358072,-1,9749.15669819152
2022-01-14,160.14999389648438,162.25,159.80050659179688,162.13800048828125,45974000,161.6760025024414,162.8530019124349,-1,9749.15669819152
2022-01-18,159.10499572753906,159.7344970703125,157.6645050048828,158.91749572753906,67292000,160.52774810791016,160.75650024414062,-1,9749.15669819152
2022-01-19,158.76199340820312,159.25,156.25,156.2989959716797,53242000,157.60824584960938,159.1181640625,-1,9749.15669819152
2022-01-20,156.76600646972656,158.0,151.3509979248047,151.66749572753906,71974000,153.98324584960938,155.62799580891928,-1,9749.15669819152
2022-01-21,149.9499969482422,150.89999389648438,142.07049560546875,142.64300537109375,163972000,147.1552505493164,150.20316569010416,-1,9749.15669819152
2022-01-24,139.0,144.94500732421875,135.3520050048828,144.54400634765625,155624000,143.593505859375,146.2848358154297,-1,9749.15669819152
2022-01-25,142.24249267578125,143.60000610351562,138.14500427246094,139.98599243164062,90824000,142.26499938964844,142.39100138346353,-1,9749.15669819152
2022-01-26,144.75,145.18499755859375,137.31849670410156,138.87249755859375,95602000,139.4292449951172,141.13416544596353,-1,9749.15669819152
