Date,Open,High,Low,Close,Volume,SMA_Short,SMA_Long,Signal,Equity
2022-01-04,56.01499938964844,57.6259994506836,53.50199890136719,55.10699844360352,3947000,55.46649932861328,,0,10000.0
2022-01-05,54.17599868774414,55.2509994506836,50.749000549316406,50.90999984741211,5470000,53.00849914550781,53.94766616821289,-1,10000.0
2022-01-06,50.0,50.84999847412109,47.78200149536133,49.86199951171875,4845000,50.38599967956543,51.95966593424479,-1,10000.0
2022-01-07,49.09000015258789,50.0,47.12099838256836,48.29499816894531,4258000,49.07849884033203,49.68899917602539,-1,10000.0
2022-01-10,46.36899948120117,48.22600173950195,44.82500076293945,48.19499969482422,5597000,48.244998931884766,48.78399912516276,-1,10000.0
2022-01-11,48.22999954223633,51.30799865722656,47.41699981689453,50.65599822998047,4742000,49.425498962402344,49.048665364583336,1,10000.0
2022-01-12,52.400001525878906,52.99800109863281,51.071998596191406,51.4640007019043,3623000,51.05999946594238,50.10499954223633,1,10159.507758243251
2022-01-13,52.185001373291016,52.76900100708008,48.7509994506836,48.95899963378906,3251000,50.21150016784668,50.359666188557945,-1,9664.995527580573
2022-01-14,48.41699981689453,50.262001037597656,48.18399810791016,49.95600128173828,2645000,49.45750045776367,50.12633387247721,-1,9664.995527580573
2022-01-18,48.47999954223633,48.95600128173828,46.6619987487793,46.82799911499024,4083000,48.39200019836426,48.581000010172524,-1,9664.995527580573
2022-01-19,48.27899932861328,49.19900131225586,45.84600067138672,46.04199981689453,4224000,46.43499946594238,47.60866673787435,-1,9664.995527580573
2022-01-20,46.70899963378906,49.08700180053711,45.54999923706055,45.75299835205078,4393000,45.897499084472656,46.20766576131185,-1,9664.995527580573
2022-01-21,42.28400039672852,43.40800094604492,36.5989990234375,37.5890007019043,15707000,41.67099952697754,43.12799962361654,-1,9664.995527580573
2022-01-24,32.0,37.29999923706055,31.900999069213867,37.04499816894531,15052000,37.316999435424805,40.12899907430013,-1,9664.995527580573
2022-01-25,36.999000549316406,37.93999862670898,35.5,36.505001068115234,8319000,36.77499961853027,37.04633331298828,-1,9664.995527580573
2022-01-26,39.36600112915039,39.36600112915039,34.595001220703125,35.3650016784668,7892000,35.935001373291016,36.30500030517578,-1,9664.995527580573
2022-01-27,36.0,36.0,31.75900077819824,31.94499969482422,8723000,33.65500068664551,34.605000813802086,-1,9664.995527580573
2022-01-28,32.86899948120117,34.209999084472656,30.7189998626709,33.89500045776367,8143000,32.920000076293945,33.73500061035156,-1,9664.995527580573
2022-01-31,33.78799819946289,37.08000183105469,33.29499816894531,36.80099868774414,7630000,35.347999572753906,34.21366628011068,1,9664.995527580573
2022-02-01,38.2859992980957,39.095001220703125,36.26900100708008,37.29999923706055,6406000,37.050498962402344,35.99866612752279,1,9796.047353600976
2022-02-02,36.67399978637695,36.86899948120117,33.604000091552734,34.88399887084961,7402000,36.09199905395508,36.3283322652181,-1,9161.53650969178
2022-02-03,34.0,35.685001373291016,33.19599914550781,34.00899887084961,5536000,34.44649887084961,35.397665659586586,-1,9161.53650969178
2022-02-04,34.07600021362305,39.858001708984375,33.9739990234375,39.16400146484375,9440000,36.58650016784668,36.01899973551432,1,9161.53650969178
2022-02-07,40.45100021362305,43.33300018310547,40.400001525878906,41.34700012207031,10874000,40.25550079345703,38.173333485921226,1,9672.199903388726
2022-02-08,40.875,42.67300033569336,40.34799957275391,42.542999267578125,4889000,41.94499969482422,41.01800028483073,1,9951.97697997182
2022-02-09,43.0,44.65999984741211,42.220001220703125,44.65999984741211,3989000,43.60149955749512,42.84999974568685,1,10447.201609166003
2022-02-10,43.95000076293945,46.30400085449219,42.45399856567383,43.14799880981445,6236000,43.90399932861328,43.45033264160156,1,10093.503003545291
2022-02-11,43.01100158691406,44.3650016784668,40.54999923706055,41.10100173950195,4972000,42.1245002746582,42.96966679890951,-1,9614.6541195329
2022-02-14,41.470001220703125,42.94900131225586,40.5,40.94900131225586,3424000,41.025001525878906,41.73266728719076,-1,9614.6541195329
2022-02-15,43.10100173950195,43.82799911499024,42.45000076293945,43.7239990234375,3136000,42.33650016784668,41.92466735839844,1,9614.6541195329
2022-02-16,42.85200119018555,43.7509994506836,41.60300064086914,43.49800109863281,3304000,43.611000061035156,42.72366714477539,1,9564.958484932677
2022-02-17,42.02299880981445,42.33000183105469,40.1879997253418,40.459999084472656,3753000,41.979000091552734,42.56066640218099,-1,8896.919439260366
2022-02-18,40.45899963378906,40.74599838256836,38.52199935913086,39.59700012207031,4694000,40.028499603271484,41.18500010172526,-1,8896.919439260366
2022-02-22,37.58100128173828,39.0,36.80400085449219,37.77000045776367,4672000,38.68350028991699,39.27566655476888,-1,8896.919439260366
2022-02-23,39.04999923706055,39.31999969482422,36.29999923706055,36.50299835205078,3656000,37.13649940490723,37.95666631062826,-1,8896.919439260366
2022-02-24,34.02399826049805,39.93999862670898,33.68399810791016,39.69599914550781,7313000,38.0994987487793,37.98966598510742,1,8896.919439260366
2022-02-25,40.29999923706055,41.20000076293945,39.257999420166016,40.5,4070000,40.097999572753906,38.89966583251953,1,9077.117217008528
2022-02-28,40.15700149536133,44.71200180053711,40.15700149536133,44.29999923706055,5982000,42.39999961853027,41.49866612752279,1,9928.797179955234
2022-03-01,46.512001037597656,47.30500030517578,44.96900177001953,46.47299957275391,6571000,45.38649940490723,43.75766626993815,1,10415.823815996902
2022-03-02,45.48199844360352,46.96900177001953,45.09299850463867,45.92900085449219,4028000,46.20100021362305,45.56733322143555,1,10293.899368303963
2022-03-03,45.5099983215332,46.01499938964844,42.61199951171875,42.869998931884766,3182000,44.39949989318848,45.09066645304362,-1,9608.296429574035
2022-03-04,42.5,43.36199951171875,40.70600128173828,41.0359992980957,3406000,41.952999114990234,43.278333028157554,-1,9608.296429574035
2022-03-07,41.5099983215332,42.5,38.84299850463867,38.89099884033203,4722000,39.96349906921387,40.932332356770836,-1,9608.296429574035
2022-03-08,39.49800109863281,42.5,39.36100006103516,41.0359992980957,4432000,39.96349906921387,40.32099914550781,-1,9608.296429574035
2022-03-09,44.20000076293945,45.44499969482422,43.42399978637695,43.67499923706055,4581000,42.355499267578125,41.20066579182943,1,9608.296429574035
2022-03-10,41.5,42.29800033569336,40.64699935913086,42.11299896240234,2919000,42.893999099731445,42.27466583251953,1,9264.663643674477
2022-03-11,42.70000076293945,42.917999267578125,39.04899978637695,39.08200073242188,3539000,40.59749984741211,41.62333297729492,-1,8597.85814900021
2022-03-14,38.994998931884766,39.28799819946289,36.39099884033203,36.99300003051758,4932000,38.03750038146973,39.395999908447266,-1,8597.85814900021
2022-03-15,36.90700149536133,39.6150016784668,36.31999969482422,39.61399841308594,3780000,38.30349922180176,38.5629997253418,-1,8597.85814900021
2022-03-16,40.016998291015625,42.94900131225586,39.875,42.87799835205078,5694000,41.24599838256836,39.8283322652181,1,8597.85814900021
2022-03-17,42.79800033569336,44.209999084472656,42.5,43.40900039672852,3397000,43.14349937438965,41.966999053955085,1,8704.334207408612
2022-03-18,43.58200073242188,45.68999862670898,43.19200134277344,45.428001403808594,7102000,44.418500900268555,43.90500005086263,1,9109.182496245134
2022-03-21,45.10699844360352,45.45000076293945,43.02899932861328,43.64799880981445,3502000,44.53800010681152,44.16166687011719,1,8752.257956942753
2022-03-22,45.01599884033203,46.77000045776367,44.882999420166016,45.994998931884766,4344000,44.82149887084961,45.02366638183594,-1,9222.876337016494
2022-03-23,45.51599884033203,47.03099822998047,44.70000076293945,45.06900024414063,2536000,45.531999588012695,44.90399932861328,1,9222.876337016494
2022-03-24,45.96599960327149,48.4739990234375,45.09999847412109,48.391998291015625,4390000,46.730499267578125,46.48533248901367,1,9902.891422517749
2022-03-25,49.369998931884766,49.39300155639648,46.09400177001953,47.242000579833984,4124000,47.816999435424805,46.90099970499674,1,9667.557010380237
2022-03-28,49.604000091552734,51.233001708984375,48.79999923706055,51.0,4265000,49.12100028991699,48.87799962361654,1,10436.590353454601
2022-03-29,51.0,52.27999877929688,49.5369987487793,52.0,3639000,51.5,50.080666859944664,1,10641.229379992927
2022-03-30,50.619998931884766,51.59999847412109,49.70399856567383,50.06900024414063,2784000,51.03450012207031,51.02300008138021,1,10246.071469708122
2022-03-31,50.49300003051758,50.65499877929688,48.56100082397461,48.63199996948242,3330000,49.35050010681152,50.23366673787435,-1,9952.00513236676
2022-04-01,48.95600128173828,49.79999923706055,47.880001068115234,49.09799957275391,2708000,48.864999771118164,49.26633326212566,-1,9952.00513236676
