Equity
100000.0
100000.0
100000.0
100000.0
100000.0
100000.0
100000.0
100000.0
100000.0
100000.0
100000.0
100000.0
100000.0
100000.0
100000.0
100000.0
100000.0
100000.0
100000.0
100000.0
100000.0
100000.0
100000.0
100000.0
100000.0
100000.0
100000.0
99999.30115526292
100000.41331499192
100000.7856981096
99999.42095583054
100000.65391557786
99999.6695462999
99999.60065858933
99998.86986749741
100000.3574067888
100000.52613084886
100002.24828165147
100001.60434549424
100002.56774919602
100003.02199762437
100001.49352663133
100001.93480318162
100001.02330988023
100002.26025980088
100002.07456415269
100002.50385683152
100002.30019586656
100003.04296320054
100002.22332017991
100001.34877031419
100000.39035432908
100000.52912538621
100000.88054292771
99999.61064546678
100000.48120325181
100000.41531580064
100000.27554338548
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100000.39836716694
100001.30056512068
100000.09863412092
100000.47330033491
100001.87805306623
100002.6433709831
100002.0349096031
100002.02392518232
100003.1069596977
100003.13892876814
100003.27081620405
100002.19976365278
100002.72229897688
100003.9042504997
100003.69743287275
100002.93611275862
100002.32265603254
100001.59030663679
100001.68921982954
100004.5966333122
100004.21896683882
100004.43377816389
100004.1490339012
100003.63149583052
100004.24694382856
100004.82243668745
100004.48673188398
100004.2249196739
100005.11727654646
100004.37281357954
100003.90215050886
100003.90314995954
100004.99936043928
100005.16424500654
100006.47630059431
100006.66016900251
100006.83504426191
100007.1338285179
