Equity
100000.0
100000.0
100000.0
100000.0
100000.0
100000.0
100000.0
100000.0
100000.0
100000.0
100000.0
100000.0
100000.0
100000.0
100000.0
100000.0
100000.0
100000.0
100000.0
100000.0
100000.0
100000.0
100000.0
100000.0
100000.0
100000.0
100000.0
100000.0
100000.89000034332
100000.99000072479
100001.03000068665
100001.8299999237
100001.0
100001.13000011444
100000.4000005722
100001.78000068665
100002.48000049591
100004.30000019073
100004.44000005722
100005.13000011444
100004.66000032425
100004.00000047684
100004.78000020981
100004.35000038147
100005.04000043869
100004.84000015259
100005.13000011444
100005.11000013351
100005.7000002861
100005.54000043869
100005.24000024796
100004.73000049591
100004.78000020981
100005.4500002861
100005.10000038147
100005.76000022888
100005.60000038147
100005.80000019073
100006.00000047684
100006.50000047684
100006.80000019073
100007.32000017166
100007.08000040054
100007.11000013351
100007.44000005722
100007.32000017166
100006.88000011444
100007.3700003624
100007.03000020981
100006.78000020981
100007.08000040054
100007.21000003815
100007.47000026703
100007.78000020981
100007.73000049591
100007.24000024796
100007.44000005722
100006.69000005722
100006.51000022888
100007.10000038147
100007.13000011444
100007.04000043869
100006.65000009537
100006.40000009537
100005.74000024796
100004.99000024796
100004.9500002861
100004.35000038147
100004.85000038147
100005.32000017166
100005.76000022888
100004.82000017166
100004.57000017166
100004.65000009537
100004.64000034332
100004.22000026703
100003.85000038147
100003.78999996185
100003.69999980927
100003.26000022888
100003.82499980927
100002.86000061035
100002.44999980927
100002.03999996185
100002.21000003815
100002.80000019073
100003.61999988556
100003.69000053406
100004.72000026703
100004.97000026703
100004.8700003624
100004.68000030518
100004.54000043869
100005.18000030518
100005.00000047684
100005.08000040054
100004.80000019073
100005.1200003624
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100004.97000026703
100005.22000026703
100004.88000011444
100004.97000026703
100004.8700003624
100005.07000017166
100004.68000030518
100005.01000022888
100005.60000038147
100006.23000001907
100005.58000040054
100005.4200000763
100005.34000015259
100005.26000022888
100004.39000034332
100004.25000047684
100004.21000003815
100004.64000034332
100005.40000009537
100005.10000038147
100005.33000040054
100004.96000003815
100005.09000015259
100005.11000013351
100004.61000013351
100004.75000047684
100004.99000024796
100004.88000011444
100004.9200000763
100005.08000040054
100005.11000013351
100004.91000032425
100005.04000043869
100004.27000045776
100004.04000043869
100004.99000024796
100005.63000011444
100005.43000030518
100005.79000043869
100006.84000062943
100007.29000043869
100007.80999994278
100006.84000062943
