Date,Open,High,Low,Close,Volume
2022-01-01,0.046247001737356186,0.047554999589920044,0.046215999871492386,0.04735599830746651,287763
2022-01-02,0.047359999269247055,0.04760900139808655,0.04682600125670433,0.04605799913406372,259922
2022-01-03,0.04605900123715401,0.04605900123715401,0.04529700055718422,0.0452749989926815,357788
2022-01-04,0.04527200013399124,0.044840000569820404,0.044679999351501465,0.04426399990916252,395162
2022-01-05,0.04426399990916252,0.044551998376846313,0.04260899871587753,0.04368500038981438,598177
2022-01-06,0.04368700087070465,0.04368700087070465,0.04387599974870682,0.04400600120425224,613494
2022-01-07,0.04400099813938141,0.04400600120425224,0.043333999812603,0.04271699860692024,916404
2022-01-08,0.042716000229120255,0.04568200185894966,0.04425999894738197,0.046091001480817795,882932
2022-01-09,0.04610100015997887,0.04558100178837776,0.04468899965286255,0.04460100084543228,506412
2022-01-10,0.04459900036454201,0.045267000794410706,0.044346000999212265,0.04409699887037277,661959
2022-01-11,0.044091999530792236,0.04416099935770035,0.043786998838186264,0.04329200088977814,479970
2022-01-12,0.04329799860715866,0.0449800007045269,0.04305899888277054,0.044985998421907425,664936
2022-01-13,0.044982001185417175,0.04647500067949295,0.04495000094175339,0.04495000094175339,670206
2022-01-14,0.04495500028133392,0.045510999858379364,0.04433700069785118,0.0441569983959198,550550
2022-01-15,0.04416299983859062,0.04442699998617172,0.0440480001270771,0.04437800124287605,337265
2022-01-16,0.04437299817800522,0.04529299959540367,0.04422999918460846,0.044123999774456024,350010
2022-01-17,0.044130001217126846,0.04416399821639061,0.04343000054359436,0.0435589998960495,463148
2022-01-18,0.043561000376939774,0.04496200010180473,0.043327998369932175,0.044748999178409576,458099
2022-01-19,0.04473600164055824,0.04491100087761879,0.04363799840211868,0.043862998485565186,466649
2022-01-20,0.043862998485565186,0.04402200132608414,0.04237600043416023,0.042385999113321304,327911
2022-01-21,0.04242900013923645,0.042406998574733734,0.042704999446868896,0.043772000819444656,1474507
2022-01-22,0.043776001781225204,0.043758001178503036,0.03825800120830536,0.039156001061201096,1679485
2022-01-23,0.0392099991440773,0.04116100072860718,0.03904600068926811,0.03928099945187569,1005188
2022-01-24,0.03929600119590759,0.03935699909925461,0.037383999675512314,0.0375560000538826,1911421
2022-01-25,0.03756000101566315,0.03995899856090546,0.03677099943161011,0.03856800124049187,1157462
2022-01-26,0.03856699913740158,0.03849099949002266,0.037105999886989594,0.037372998893260956,1287337
2022-01-27,0.03736500069499016,0.03748000040650368,0.03671500086784363,0.03699199855327606,1037534
2022-01-28,0.0369499996304512,0.03798900172114372,0.036959998309612274,0.03584999963641167,846494
2022-01-29,0.03586599975824356,0.037960998713970184,0.03599099814891815,0.0370509997010231,665103
2022-01-30,0.037060000002384186,0.03708700090646744,0.03595000132918358,0.03583599999547005,426485
2022-01-31,0.035836998373270035,0.03734000027179718,0.03599200025200844,0.03710100054740906,702477
2022-02-01,0.03709699958562851,0.04032900184392929,0.0370820015668869,0.039388999342918396,1278050
2022-02-02,0.0394040010869503,0.03999200090765953,0.036789000034332275,0.03795899823307991,1229282
