Date,Open,High,Low,Close,Volume
2022-01-03,115.89707090828428,117.816141963611,115.51670996724131,117.60002899169922,4605900
2022-01-04,117.6519070970239,120.98003894768412,117.47900616723251,119.31165313720703,7300000
2022-01-05,119.56236325516151,122.92508126757757,119.19065519785325,119.48456573486328,8956900
2022-01-06,119.46725182380712,119.64879252948208,114.54851832484661,116.99491882324219,9908100
2022-01-07,116.61454376904697,117.27153558586194,115.41295628204168,116.55403900146484,5238100
2022-01-10,116.24283780009397,117.73833576191161,115.3005884778815,116.7269287109375,5432800
2022-01-11,112.82827179143074,115.18822191289432,110.62391668895842,114.85972595214844,11105300
2022-01-12,115.18820624300254,116.24283852988484,113.56303258312067,115.48211669921875,5352000
2022-01-13,115.75010871180928,117.60868828461102,115.45619821990229,116.49353790283203,4868300
2022-01-14,116.31198446205067,116.82200782384133,115.23141978512803,116.01807403564453,5310300
2022-01-18,114.92885919043668,115.74144595769403,113.91745221113354,114.92021942138672,5246700
2022-01-19,114.88565278429603,115.75010468843819,113.67542539469272,113.74458312988281,4103700
2022-01-20,113.46793314318782,114.86835396236594,112.87147250945843,113.08758544921875,5278200
2022-01-21,113.80508516353358,113.99526563310417,111.74769865075268,111.81685638427734,5907000
2022-01-24,110.64119275523616,111.64395349273941,107.35627961349039,111.35869598388672,13484000
2022-01-25,111.63531060703563,118.72381308976941,110.90917422378962,117.65190124511719,19715700
2022-01-26,117.97174660293088,118.49042299606495,115.08448055102309,116.0613021850586,8336000
2022-01-27,115.54264167071531,116.48489105602631,114.17680611480638,114.55716705322266,5497300
2022-01-28,115.13633855123446,116.29470080957785,113.92609810434129,116.26876831054688,5471500
2022-01-31,115.91434922969651,115.91434922969651,114.36698617089851,115.46484375,5859000
2022-02-01,115.62908840896056,117.53089325670678,114.53988369747044,117.15917205810547,6206400
2022-02-02,117.30610086085132,118.91398165750576,116.9257399770533,118.64600372314453,5357200
2022-02-03,118.4298927964295,119.9513231669907,117.41848580577101,119.10416412353516,6100800
2022-02-04,119.17332928350136,120.00320884043991,117.75562881620107,118.55956268310547,4142000
2022-02-07,118.81887945385118,119.13873554141725,117.79883281425121,118.6373519897461,3759000
2022-02-08,118.62872446347127,118.87942288829593,117.37527191081351,118.44719696044922,4181800
2022-02-09,119.15603345582143,119.59691231761884,118.28294188266345,119.11280822753906,5393500
2022-02-10,118.51791887528316,119.47151816947681,116.50572744806792,116.81193542480469,5978600
2022-02-11,117.1443712923274,117.85302287228487,115.8145866359107,116.0857925415039,4176200
2022-02-14,115.99830414674797,116.05079389138967,112.9187900998467,113.86363220214844,5345300
2022-02-15,114.29230363472522,115.20215688787965,113.39119422124703,113.67990112304688,4394000
2022-02-16,113.25120891737971,114.11732959392562,112.21011800752225,113.0149917602539,4875600
2022-02-17,112.02641752358618,112.42010393363446,109.22684672820854,109.33183288574219,6797000
2022-02-18,109.30558704541752,109.74301935256302,108.14201550648554,108.78941345214844,4609200
2022-02-22,108.65819194150163,109.35808636410707,107.32840054817676,108.4132308959961,5349700
2022-02-23,108.81565086597425,109.0956072563757,106.61974564035431,106.79471588134766,4086400
2022-02-24,104.98374539277651,106.82095960221274,103.94265444839837,106.70722961425781,6563200
2022-02-25,106.77723434303174,108.71068443922347,106.25231020767414,108.64069366455078,4460900
2022-02-28,106.91720256047982,107.94954306121662,105.89361257470418,107.1796646118164,6757300
2022-03-01,107.31964652674824,107.9495501515797,105.59616207399765,106.16482543945312,4873300
2022-03-02,107.24964366901634,109.04311869462464,106.55850653736057,108.36072540283203,4891400
2022-03-03,109.32308736322511,110.81910513429172,108.69318373863123,110.17170715332031,5206600
2022-03-04,108.83317458274529,111.41402288619018,108.66694814686849,110.77537536621094,4402400
2022-03-07,110.64412900491436,111.90393618730144,109.90049541657815,110.29418182373047,5047400
2022-03-08,110.77535487781786,112.28887352927207,109.20059597310753,109.9529800415039,4887600
2022-03-09,111.46649838685005,112.07015707777909,110.15420152809092,110.42540740966797,4403500
2022-03-10,110.0142252470933,110.25918627114481,107.72207755476344,108.78941345214844,5326800
2022-03-11,109.35807932022317,110.90658678653504,108.4044800724008,108.4482192993164,4119600
2022-03-14,108.87690891693052,109.49806872578351,107.33715185534723,108.43073272705078,3289200
2022-03-15,108.4832066483822,110.18044604958736,107.800813351931,109.91798400878906,4021200
2022-03-16,110.67037929032578,111.35277265594456,109.1043707507887,111.14280700683594,4292800
2022-03-17,111.19529349412048,112.23637786836669,110.69662092041118,111.94767761230469,3671900
2022-03-18,111.44026448017033,112.79630077735735,110.5566559278684,112.64757537841797,7466000
2022-03-21,112.85753270752845,113.50493731333088,111.45775069105467,112.07015991210938,3384600
2022-03-22,112.42011209168611,113.12000650999197,111.85144871114856,112.9100341796875,2690200
2022-03-23,112.92754112759924,113.13751346890436,112.20140179863418,112.24514770507812,2924500
2022-03-24,112.27137434870055,113.18122764786334,111.80769718431361,113.07624816894531,2971100
2022-03-25,113.29497764561368,114.9572152211272,113.12875121818718,114.91348266601562,3530200
2022-03-28,114.44979882805012,115.04470037667053,113.38246289728994,115.0184555053711,2483500
2022-03-29,115.51712017723945,116.21701455296699,114.10858758523618,115.42964172363281,5791000
2022-03-30,115.49087813565464,116.42698972286637,114.94846632213022,115.59587097167969,2622900
2022-03-31,114.36231104809202,115.37715727196176,113.73240741599187,113.74990844726562,4274000
2022-04-01,113.4349570546575,113.9686250408074,112.0351682337929,113.86363220214844,4012400
2022-04-04,113.9598631102999,114.12608952766816,112.79629153809717,113.96862030029297,2809800
2022-04-05,113.60117503325404,114.80847911838273,112.5600840106751,112.76129913330078,3107200
2022-04-06,111.7902129926131,113.30372522226916,111.32653575838683,113.19874572753906,3958100
2022-04-07,112.74380167130532,113.0762545056752,110.8715985539164,112.46385192871094,3538300
2022-04-08,111.99143724830822,112.66508687615531,111.34403917096667,111.7464828491211,3143300
2022-04-11,111.93892932901966,112.14014446075105,110.39042183494789,110.55664825439453,3202500
2022-04-12,110.60039767374867,111.40527162421728,109.86551450367428,110.21546173095703,2691000
2022-04-13,109.9179906622819,110.81910015571479,109.27934322553449,110.35542297363281,3064900
2022-04-14,112.79627931289028,114.23981382091642,110.56537872926285,110.72285461425781,6384200
2022-04-18,110.75786014640954,111.44900400084963,109.82175526501598,110.38166809082031,4884200
2022-04-19,110.30293442284339,113.20747805989187,110.23294365034675,112.98876190185547,7971400
2022-04-20,118.10673429719337,122.09611518644286,116.68945775742733,121.01129150390625,17859200
2022-04-21,120.93251060663705,124.12577389628127,120.16263895916407,122.34980010986328,9922300
2022-04-22,122.21858613881591,122.86599077077861,120.16266226797966,120.95003509521484,6508600
2022-04-25,120.37262562650619,122.17484469411318,118.27295577770444,121.69367980957031,5748300
2022-04-26,121.60618706407863,122.36731504224797,119.13031848811517,119.14781951904297,4956200
2022-04-27,118.78912145224251,119.9614368827794,117.78303244158589,118.15921783447266,4369100
2022-04-28,119.72522775789348,119.84770826987057,117.94049646979933,118.7541275024414,4474300
2022-04-29,118.220450656854,118.5878921651321,115.48212034949447,115.66584777832031,5078700
2022-05-02,116.35700957539527,117.03065915813086,114.51104445341959,116.39199829101562,4213500
2022-05-03,116.35700406835781,116.8819282234541,115.47339553496737,115.93707275390625,3688600
2022-05-04,116.24324744348168,120.61757015422457,115.60460006553781,120.20638275146484,5932600
2022-05-05,119.38402491892083,120.083905894384,117.89674447262678,118.91159057617188,5957400
2022-05-06,118.51790467578297,120.72256713577302,118.51790467578297,120.4426040649414,7306400
2022-05-09,119.01702348921202,120.73485184905951,118.05185634230824,119.04358673095703,7647900
2022-05-10,119.53942162893387,119.90247052252127,113.72182995756373,114.3416748046875,8642400
2022-05-11,114.98807175365859,117.73305652643256,114.98807175365859,115.7761459350586,5301100
2022-05-12,116.23660524596718,118.31746872779632,115.47509425180858,117.67992401123047,5384800
2022-05-13,117.76845959333501,118.4768440074364,116.04178187298774,118.29975128173828,4195100
2022-05-16,117.85702962309195,120.87649683447553,117.24604814715138,119.56599426269531,4250400
2022-05-17,121.47863416671576,122.52349090576172,120.10614163569332,122.52349090576172,4372900
2022-05-18,121.39892800938529,121.85936641949564,117.03351844198737,117.71533966064453,6003000
2022-05-19,116.8829952416022,117.1663544427684,113.9697810779055,114.81098175048828,5819700
2022-05-20,115.27141417343802,115.43965700144194,111.39303326675284,113.76610565185547,6914500
2022-05-23,114.66928042890726,116.83869654557097,114.5984406420344,116.14802551269531,3591500
2022-05-24,115.61676483559557,118.98156739662225,115.48393514841199,118.47685241699219,4189700
2022-05-25,117.64451885877699,119.38006037430904,117.64451885877699,118.99929809570312,3299300
2022-05-26,119.53942316448939,121.79739274874728,119.11439788751576,121.21297454833984,3929300
2022-05-27,121.6557177724714,123.73659469628645,121.52290159065788,123.32041931152344,4608000
2022-05-31,122.37295421462713,123.81628646715053,121.14214136785469,122.93965911865234,7978100
