Date,Open,High,Low,Close,Volume
2022-01-03,336.4541599398024,339.21899052706925,335.35023087541833,336.69287109375,14537900
2022-01-04,338.09520104916146,341.21805302119657,330.05926957577856,334.69384765625,15998000
2022-01-05,331.20299529734746,333.92806619447765,322.0730896720679,322.40130615234375,20564500
2022-01-06,321.05864006441004,337.3194374299447,320.9591796131852,330.6460266113281,27962800
2022-01-07,330.92453484323715,335.16130166265106,327.0856098734198,329.979736328125,14722000
2022-01-10,323.5350481198207,326.548514684697,313.70895030796646,326.2799987792969,24942400
2022-01-11,324.9970395656272,332.8042148938141,323.5052237838489,332.5456237792969,16226800
2022-01-12,333.35118803299963,334.5346975988246,328.2292934650969,331.4416809082031,14104900
2022-01-13,333.15235432353467,333.7988018422152,323.9826575870077,324.69873046875,14797100
2022-01-14,320.0342871593772,330.9145997541933,319.45743470604043,330.089111328125,16868500
2022-01-18,321.52609355289695,322.4410569090777,315.906926804408,316.41412353515625,22645600
2022-01-19,317.8363278075915,325.315317397928,317.5876918313398,317.8462829589844,20814700
2022-01-20,322.1327423010926,326.03136749136274,314.25597211923895,314.8327941894531,16925000
2022-01-21,313.09237533778037,316.5732791279412,301.3866040898256,301.5158996582031,28710700
2022-01-24,296.21491813031736,307.84113743833797,287.43310983809533,307.0256042480469,38878100
2022-01-25,298.3134080458958,304.55914154192595,295.9563138785681,298.5122985839844,25108500
2022-01-26,305.334950521936,305.83222250136595,289.26311650463043,293.0224914550781,28348800
2022-01-27,296.12545726130645,300.06384275378633,292.6545086332904,293.0324401855469,21629900
2022-01-28,294.00704393685675,300.2527780127815,291.4311790437914,300.0638122558594,21871600
2022-01-31,299.0394333145059,312.0779187865982,297.6868682661031,311.5508117675781,21579500
2022-02-01,312.84371380550573,317.9158935557531,310.4170243618747,317.2594909667969,18023800
2022-02-02,326.03134867637175,326.21035927220396,315.14108216390014,321.2376403808594,58458300
2022-02-03,243.31514449064096,246.64687242629063,234.46371038104039,236.46273803710938,188119900
2022-02-04,233.6879587115987,241.28627276296493,228.85447521979154,235.79638671875,89342200
2022-02-07,236.40307051414118,236.9998028953755,222.78776275627348,223.682861328125,88613800
2022-02-08,219.64499536868604,224.53814884464936,214.97062755833483,218.9786376953125,94729700
2022-02-09,222.9767167093453,232.0966815254651,220.99758426160028,230.73416137695312,86563300
2022-02-10,227.02454356513454,233.71781985918588,225.46310233543514,226.8256378173828,49310400
2022-02-11,227.2135014263843,229.16279893223552,217.57636880430735,218.35211181640625,46156900
2022-02-14,218.11343871136228,219.79422047247297,213.60815567771155,216.51222229003906,38184000
2022-02-15,219.26708243001775,219.943364959463,213.88659659358441,219.794189453125,42685500
2022-02-16,211.2510646903228,216.27351421238137,211.2013344622757,215.3585205078125,45817500
2022-02-17,212.85227508173767,216.31328336645123,206.02970379014684,206.5767059326172,38747500
2022-02-18,208.2475440165722,209.6001243107233,204.0605075725601,205.03517150878906,37128400
2022-02-22,201.23602347906976,206.34797888372648,198.96846443890527,200.97744750976562,39852400
2022-02-23,203.04606990625606,205.8109005114447,196.9694065598449,197.36721801757812,44481400
2022-02-24,190.0175373480337,207.21320827033105,189.18212419223485,206.46730041503906,49957200
2022-02-25,203.82182240264416,210.16701712627747,202.07141548548458,209.3315887451172,37627600
