Date,Open,High,Low,Close,Volume,SMA_Short,SMA_Long,Signal,Equity
2022-01-04,23.299999237060547,24.625,23.020000457763672,24.3799991607666,11870000,,,0,10000.0
2022-01-05,23.770000457763672,24.200000762939453,21.190000534057617,21.440000534057617,13214500,,,0,10000.0
2022-01-06,21.165000915527344,21.61000061035156,19.59499931335449,20.479999542236328,11418300,,,0,10000.0
2022-01-07,19.98500061035156,21.05599975585937,19.450000762939453,20.36000061035156,11922000,21.879999923706055,,0,10000.0
2022-01-10,19.309999465942383,20.46500015258789,18.75,20.09000015258789,9888300,21.35,,0,10000.0
2022-01-11,19.90999984741211,21.350000381469727,19.59499931335449,20.86000061035156,9509900,20.64600028991699,,0,10000.0
2022-01-12,21.715999603271484,22.100000381469727,20.700000762939453,21.1299991607666,9561000,20.584000015258788,,0,10000.0
2022-01-13,21.7450008392334,21.979999542236328,20.030000686645508,20.149999618530277,8280900,20.518000030517577,,0,10000.0
2022-01-14,19.86000061035156,20.84000015258789,19.71999931335449,20.68000030517578,6676400,20.58199996948242,,0,10000.0
2022-01-18,19.674999237060547,20.190000534057617,18.61000061035156,18.700000762939453,8587500,20.304000091552734,,0,10000.0
2022-01-19,19.01000022888184,19.295000076293945,17.399999618530273,17.489999771118164,8712000,19.629999923706055,,0,10000.0
2022-01-20,18.010000228881836,19.13999938964844,17.43000030517578,17.469999313354492,8606300,18.897999954223632,,0,10000.0
2022-01-21,16.299999237060547,16.959999084472656,14.899999618530272,14.994999885559082,17283700,17.867000007629393,,0,10000.0
2022-01-24,13.479999542236328,15.168999671936035,12.899999618530272,15.130000114440918,23197200,16.756999969482422,,0,10000.0
2022-01-25,14.479000091552734,15.199999809265137,14.039999961853027,14.640000343322754,10972500,15.944999885559081,,0,10000.0
2022-01-26,15.855999946594238,16.100000381469727,14.06999969482422,14.329999923706056,15108600,15.31299991607666,,0,10000.0
2022-01-27,14.399999618530272,14.56999969482422,13.210000038146973,13.449999809265137,11443800,14.509000015258788,,0,10000.0
2022-01-28,13.649999618530272,14.78499984741211,13.119999885559082,14.699999809265137,11342300,14.45,,0,10000.0
2022-01-31,14.904999732971191,16.170000076293945,14.649999618530272,15.9399995803833,10073400,14.611999893188477,18.457749938964845,-1,10000.0
2022-02-01,16.559999465942383,16.989999771118164,15.670000076293944,16.690000534057617,9900000,15.021999931335449,18.155249977111815,-1,10000.0
2022-02-02,16.444000244140625,16.729999542236328,15.0649995803833,15.56999969482422,8767200,15.269999885559082,17.714750003814697,-1,10000.0
2022-02-03,14.84000015258789,15.65999984741211,14.640000343322754,14.789999961853027,8051600,15.53799991607666,17.382249975204466,-1,10000.0
2022-02-04,15.109999656677246,16.889999389648438,14.710000038146973,16.56999969482422,15549200,15.911999893188476,17.186749982833863,-1,10000.0
2022-02-07,17.709999084472656,18.53499984741211,17.309999465942383,17.700000762939453,17911400,16.264000129699706,17.053749990463256,-1,10000.0
2022-02-08,17.523000717163086,18.40999984741211,17.200000762939453,18.290000915527344,10474500,16.584000205993654,16.963750028610228,-1,10000.0
2022-02-09,18.6299991607666,19.670000076293945,18.190000534057617,19.649999618530277,10223500,17.400000190734865,16.903249979019165,1,10000.0
2022-02-10,18.93000030517578,20.82999992370605,18.88999938964844,19.270000457763672,14023000,18.296000289916993,16.81025004386902,1,9806.61619941801
2022-02-11,19.299999237060547,20.07999992370605,18.09000015258789,18.3700008392334,10814800,18.656000518798827,16.721250104904176,1,9348.601117483067
2022-02-14,18.36000061035156,19.09000015258789,17.670000076293945,17.920000076293945,7381600,18.700000381469728,16.583250093460084,1,9119.593091185145
2022-02-15,19.059999465942383,19.850000381469727,18.850000381469727,19.729999542236328,10252300,18.988000106811523,16.634750032424925,1,10040.712430157306
2022-02-16,19.13400077819824,19.86000061035156,18.959999084472656,19.59000015258789,6371100,18.976000213623045,16.73975005149841,1,9969.465920047242
2022-02-17,19.0,19.34000015258789,17.600000381469727,17.760000228881836,7025300,18.67400016784668,16.75425009727478,1,9038.16823087053
2022-02-18,17.68000030517578,17.84000015258789,16.729999542236328,16.969999313354492,6579100,18.3939998626709,16.85300006866455,1,8636.132133738822
2022-02-22,16.11400032043457,16.996000289916992,15.710000038146973,15.949999809265137,7301500,17.999999809265137,16.89400005340576,1,8117.0484065679175
2022-02-23,16.579999923706055,16.790000915527344,15.020000457763672,15.06999969482422,7533100,17.067999839782715,16.915500020980836,1,7669.2111895070775
