Date,Open,High,Low,Close,Volume,SMA_Short,SMA_Long,Signal,Equity
2022-01-04,151.00999450683594,152.4199981689453,140.6999969482422,144.4199981689453,80200500,,,0,10000.0
2022-01-05,142.82000732421875,143.75999450683594,135.2899932861328,136.14999389648438,65403200,,,0,10000.0
2022-01-06,136.19000244140625,138.0,131.77000427246094,136.22999572753906,64802900,,,0,10000.0
2022-01-07,136.27999877929688,137.44000244140625,131.1300048828125,132.0,58441100,139.80799865722656,,0,10000.0
2022-01-10,129.0800018310547,132.4199981689453,125.02999877929688,132.0,84671300,136.15999755859374,,0,10000.0
2022-01-11,133.4499969482422,138.99000549316406,131.58999633789062,137.30999755859375,77153900,134.73799743652344,,0,10000.0
2022-01-12,138.58999633789062,140.57000732421875,135.77000427246094,137.47000122070312,69669600,135.0019989013672,,0,10000.0
2022-01-13,139.44000244140625,141.25,131.80999755859375,132.74000549316406,76618100,134.3040008544922,,0,10000.0
2022-01-14,131.67999267578125,137.0,131.42999267578125,136.8800048828125,71078400,135.28000183105468,,0,10000.0
2022-01-18,134.5,136.38999938964844,131.58999633789062,131.92999267578125,56527400,135.26600036621093,,0,10000.0
2022-01-19,133.5500030517578,134.57000732421875,128.02000427246094,128.27000427246094,69831800,133.45800170898437,,0,10000.0
2022-01-20,126.04000091552734,128.50999450683594,121.41000366210938,121.88999938964844,91157300,130.34200134277344,,0,10000.0
2022-01-21,120.13999938964844,125.0199966430664,118.38999938964844,118.80999755859376,95685300,127.55599975585938,,0,10000.0
2022-01-24,115.4000015258789,116.7699966430664,107.5,116.52999877929688,116210100,123.48599853515626,,0,10000.0
2022-01-25,114.0999984741211,114.81999969482422,109.86000061035156,111.12999725341795,85102900,119.3259994506836,,0,10000.0
2022-01-26,114.5500030517578,117.16000366210938,108.62999725341795,110.70999908447266,94752600,115.81399841308594,,0,10000.0
2022-01-27,111.95999908447266,112.75,101.94000244140624,102.5999984741211,125954100,111.95599822998047,,0,10000.0
2022-01-28,101.5500030517578,105.4000015258789,99.3499984741211,105.23999786376952,98749500,109.24199829101562,,0,10000.0
2022-01-31,107.93000030517578,114.30999755859376,106.9000015258789,114.25,97206000,108.78599853515625,126.83999938964844,-1,10000.0
2022-02-01,116.75,117.26000213623048,112.7300033569336,116.77999877929688,122467900,109.91599884033204,125.16699905395508,-1,10000.0
2022-02-02,129.88999938964844,130.05999755859375,120.63999938964844,122.76000213623048,180065000,112.3259994506836,124.08399925231933,-1,10000.0
2022-02-03,120.31999969482422,125.37000274658205,118.81999969482422,120.08000183105467,103599500,115.8220001220703,123.28049964904785,-1,10000.0
2022-02-04,120.33999633789062,124.95999908447266,118.58000183105467,123.5999984741211,86212000,119.49400024414062,122.64899978637695,-1,10000.0
2022-02-07,123.55999755859376,127.62999725341795,122.79000091552734,123.66999816894533,81672500,121.37799987792968,122.23249969482421,-1,10000.0
2022-02-08,122.37999725341795,128.7100067138672,122.0500030517578,128.22999572753906,84902800,123.66799926757812,122.04399948120117,1,10000.0
2022-02-09,129.60000610351562,132.9600067138672,127.6500015258789,132.85000610351562,92948900,125.68600006103516,121.82099990844726,1,10360.290924893507
2022-02-10,128.83999633789062,131.75999450683594,124.61000061035156,125.7699966430664,108939900,126.8239990234375,121.23599967956542,1,9808.15728250513
2022-02-11,126.13999938964844,127.16999816894533,111.80999755859376,113.18000030517578,164723200,124.73999938964843,120.25799942016602,1,8826.328010308815
2022-02-14,115.51000213623048,118.37000274658205,113.45999908447266,114.2699966430664,135146400,122.85999908447266,119.12749900817872,1,8911.33123687108
2022-02-15,117.19000244140624,121.87999725341795,114.36000061035156,121.47000122070312,143975900,121.50800018310547,118.6044994354248,1,9472.822683297949
2022-02-16,119.0500030517578,119.54000091552734,114.22000122070312,117.69000244140624,119109600,118.47599945068359,118.07549934387207,1,9178.039956538092
2022-02-17,116.26000213623048,116.9800033569336,112.26000213623048,112.37000274658205,98179600,115.79600067138672,117.59949951171875,-1,8763.160453139524
2022-02-18,113.9000015258789,115.63999938964844,109.88999938964844,113.83000183105467,114321200,115.9260009765625,117.35049972534179,-1,8763.160453139524
2022-02-22,115.2699966430664,119.1999969482422,113.61000061035156,115.6500015258789,141648500,116.202001953125,117.3064998626709,-1,8763.160453139524
2022-02-23,117.4000015258789,118.6500015258789,109.04000091552734,109.76000213623048,120299400,113.86000213623046,117.23800010681153,-1,8763.160453139524
2022-02-24,104.55999755859376,116.95999908447266,104.26000213623048,116.61000061035156,142956600,113.64400177001953,117.53300018310547,-1,8763.160453139524
2022-02-25,117.16000366210938,121.2300033569336,116.04000091552734,121.05999755859376,127821000,115.38200073242187,118.4560001373291,-1,8763.160453139524
2022-02-28,120.30999755859376,124.61000061035156,119.1999969482422,123.33999633789062,124666100,117.28399963378907,119.36100006103516,-1,8763.160453139524
2022-03-01,122.33000183105467,122.43000030517578,112.8000030517578,113.83000183105467,126552200,116.91999969482421,119.34000015258789,-1,8763.160453139524
2022-03-02,115.47000122070312,119.4800033569336,113.30999755859376,118.27999877929688,118354500,118.6239990234375,119.4150001525879,-1,8763.160453139524
2022-03-03,118.12999725341795,118.26000213623048,111.0500030517578,111.9800033569336,123916700,117.6979995727539,118.87600021362304,-1,8763.160453139524
2022-03-04,112.0,113.0,106.80999755859376,108.41000366210938,100609400,115.16800079345703,118.29250030517578,-1,8763.160453139524
2022-03-07,108.52999877929688,109.52999877929688,102.81999969482422,102.9499969482422,92600000,111.09000091552734,117.26000022888184,-1,8763.160453139524
2022-03-08,102.80999755859376,109.9000015258789,100.08000183105467,105.52999877929688,135348300,109.43000030517578,116.35300025939941,-1,8763.160453139524
2022-03-09,108.41000366210938,111.70999908447266,106.8499984741211,111.0500030517578,102310300,107.98400115966797,115.49400062561035,-1,8763.160453139524
2022-03-10,108.88999938964844,109.06999969482422,103.06999969482422,106.45999908447266,102557400,106.88000030517578,114.1745002746582,-1,8763.160453139524
2022-03-11,108.12999725341795,108.19000244140624,104.08000183105467,104.29000091552734,87584400,106.05599975585938,113.10050048828126,-1,8763.160453139524
2022-03-14,102.98999786376952,105.23999786376952,101.04000091552734,102.25,89731700,105.91600036621094,112.55400047302246,-1,8763.160453139524
2022-03-15,102.66000366210938,109.69000244140624,101.79000091552734,109.33000183105467,112425500,106.6760009765625,112.30700073242187,-1,8763.160453139524
2022-03-16,111.5999984741211,115.41999816894533,109.88999938964844,115.37000274658205,113689800,107.54000091552734,112.00200080871582,-1,8763.160453139524
2022-03-17,112.13999938964844,114.2699966430664,109.70999908447266,111.69000244140624,103201700,108.58600158691407,111.70200080871582,-1,8763.160453139524
2022-03-18,111.27999877929688,114.93000030517578,110.5500030517578,113.45999908447266,105834800,110.42000122070313,111.75650062561036,-1,8763.160453139524
2022-03-21,113.7300033569336,117.56999969482422,112.54000091552734,115.91999816894533,101905900,113.15400085449218,111.86100044250489,1,8763.160453139524
2022-03-22,115.43000030517578,117.9499969482422,113.80999755859376,114.77999877929688,101672600,114.24400024414062,111.81750030517578,1,8676.980348534875
2022-03-23,114.29000091552734,117.5500030517578,112.20999908447266,113.91999816894533,90579200,113.95399932861328,112.02550010681152,1,8611.96720621818
2022-03-24,114.95999908447266,120.5500030517578,113.70999908447266,120.52999877929688,121961300,115.72199859619141,112.22150001525878,1,9111.660933433737
2022-03-25,119.91999816894533,121.4000015258789,117.25,119.66999816894533,95852400,116.96399841308593,112.15200004577636,1,9046.647791117042
2022-03-28,117.6999969482422,120.41000366210938,116.70999908447266,120.23999786376952,92966100,117.82799835205078,111.99700012207032,1,9089.737843419365
2022-03-29,122.27999877929688,123.70999908447266,119.58999633789062,123.2300033569336,94143000,119.51799926757812,112.46700019836426,1,9315.77216283143
2022-03-30,123.04000091552734,125.66999816894533,118.58999633789062,119.22000122070312,99476900,120.57799987792968,112.51400032043458,1,9012.629541262326
2022-03-31,116.30999755859376,116.37999725341795,109.0199966430664,109.33999633789062,147004800,118.33999938964844,112.38199996948242,1,8265.73453234675
2022-04-01,110.4800033569336,111.41999816894533,106.0999984741211,108.19000244140624,111867100,116.04400024414062,112.37099990844726,1,8178.798876772149
2022-04-04,109.97000122070312,110.94000244140624,107.02999877929688,110.52999877929688,90123900,114.1020004272461,112.75,1,8355.69469882702
2022-04-05,109.69000244140624,110.4800033569336,106.0500030517578,106.81999969482422,79532000,110.81999969482422,112.81450004577637,-1,8075.231294998703
2022-04-06,104.4499969482422,105.73999786376952,101.70999908447266,103.66999816894533,105256600,107.70999908447266,112.44549980163575,-1,8075.231294998703
2022-04-07,103.91999816894533,105.23999786376952,100.91000366210938,103.72000122070312,91895500,106.58600006103515,112.30849990844726,-1,8075.231294998703
2022-04-08,102.51000213623048,102.98999786376952,100.41999816894533,101.0,92746700,105.1479995727539,112.1439998626709,-1,8075.231294998703
2022-04-11,98.5999984741211,98.66999816894533,95.94000244140624,97.37000274658205,95527700,102.51600036621093,111.9,-1,8075.231294998703
2022-04-12,98.77999877929688,99.58999633789062,94.5999984741211,95.0999984741211,89246400,100.17200012207032,111.18849983215333,-1,8075.231294998703
2022-04-13,95.3000030517578,98.33000183105467,94.70999908447266,97.73999786376952,77728400,98.98600006103516,110.3069995880127,-1,8075.231294998703
2022-04-14,98.37000274658205,98.38999938964844,92.91999816894533,93.05999755859376,73354400,96.85399932861328,109.37549934387206,-1,8075.231294998703
2022-04-18,92.02999877929688,95.16000366210938,91.63999938964844,93.88999938964844,80605800,95.43199920654297,108.39699935913086,-1,8075.231294998703
2022-04-19,93.38999938964844,97.06999969482422,92.83999633789062,96.93000030517578,77069500,95.34399871826172,107.44749946594239,-1,8075.231294998703
2022-04-20,97.83999633789062,97.91000366210938,93.1999969482422,94.0199966430664,62489000,95.12799835205078,106.40949935913086,-1,8075.231294998703
2022-04-21,95.16000366210938,96.2300033569336,89.23999786376953,89.8499984741211,76680600,93.5499984741211,105.20599937438965,-1,8075.231294998703
2022-04-22,90.02999877929688,91.45999908447266,87.94000244140625,88.13999938964844,75017700,92.56599884033203,103.58649940490723,-1,8075.231294998703
2022-04-25,89.86000061035156,91.37000274658205,88.61000061035156,90.69000244140624,93481000,91.92599945068359,102.13749961853027,-1,8075.231294998703
2022-04-26,89.73999786376953,90.12000274658205,85.08000183105469,85.16000366210938,89127400,89.5720001220703,100.38349990844726,-1,8075.231294998703
2022-04-27,84.25,87.9000015258789,84.0199966430664,84.91000366210938,83125100,87.7500015258789,98.46749992370606,-1,8075.231294998703
2022-04-28,86.66999816894531,90.58000183105467,84.77999877929688,89.63999938964844,91495400,87.70800170898437,96.98849983215332,-1,8075.231294998703
2022-04-29,88.05000305175781,91.79000091552734,85.37999725341797,85.5199966430664,82647700,87.18400115966797,95.79749984741211,-1,8075.231294998703
2022-05-02,85.66000366210938,90.37000274658205,85.31999969482422,89.83999633789062,98304100,87.01399993896484,94.87999954223633,-1,8075.231294998703
